CODIGO_ELECTRICO;EMPRESA_ELECTRICA;TIPO_EMPLAZAMIENTO;ZONA;TECNOLOGIA;SECTORES_2G;SECTORES_3G;SECTORES_4G;TARIFA_ELECTRICA;kWh_MENSUAL;PAGO_MENSUAL;VARIACION_kWh;VARIACION_PAGO;DEMANDA_kWh;TASA_BOMBEROS;TASA_BASURA;FACTOR _POTENCIA
1701951748;CNEL_STO_DOM;ESTACION;Rural;3G;0;3;0;COMERCIAL SIN DEMANDA BAJA TENSION;501,5;61,6;1,76;1,76;0;6;3,37;1
1402019414;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1499;199,52;1,76;1,76;0;6;30,06;0,998
1410067283;EEQ;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;672;88,74;1,76;1,76;0;6;13,32;0,998
1410070623;EEQ;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;514;67,74;1,76;1,76;0;6;9,73;0,998
1410067646;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;2349;313,6;1,76;1,76;0;2;48,545;0,998
1410072924;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;174,5;24,65;1,76;1,76;0;6;3,545;0,998
1410072922;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;168,5;25,22;1,76;1,76;0;2;3,18;0,998
1410072908;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;162,5;24,76;1,76;1,76;0;6;2,81;0,998
1410082653;EEQ;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;528,5;69,66;1,76;1,76;0;6;10,08;0,998
1410084910;EEQ;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1407,5;182,46;1,76;1,76;0;6;27,35;0,998
1410090480;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1476;190,22;1,76;1,76;0;6;25,65;0,998
1410093093;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1260,5;167,31;1,76;1,76;0;6;24,7;0,998
1410093980;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;1927;255,57;1,76;1,76;0;6;30,7;0,998
1410093362;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1334;177,93;1,76;1,76;0;6;26,81;0,998
1410094218;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1264;166,84;1,76;1,76;0;6;26,15;0,998
1410095285;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;1604;209,17;1,76;1,76;0;6;32,925;0,998
1410094923;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1755;233,78;1,76;1,76;0;6;34,13;0,998
1410096974;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1580,5;210,43;1,76;1,76;0;6;32,18;0,998
1410095794;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1209;156,96;1,76;1,76;0;6;25,18;0,998
1410096486;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1259,5;167,85;1,76;1,76;0;6;26,185;0,998
1410096239;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1195;157,86;1,76;1,76;0;6;24,64;0,998
1410095194;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1295;170,88;1,76;1,76;0;6;27,115;0,998
1410094822;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1252,5;165,91;1,76;1,76;0;6;25,23;0,998
1410036049;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1544;196,61;1,76;1,76;0;6;26,485;0,998
1410105301;EEQ;ESTACION;Urbana;3G;0;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;210;33,45;1,76;1,76;0;6;3,86;0,998
1410105309;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;264;36;1,76;1,76;0;6;4,72;0,998
1410100449;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1775,5;215,39;1,76;1,76;0;6;32,56;0,998
1410113635;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1319,5;175,69;1,76;1,76;0;6;27,49;0,998
1410113611;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1331;170,93;1,76;1,76;0;6;26,685;0,998
1410114232;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1161;154,3;1,76;1,76;0;6;24,05;0,998
1410114130;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1293,5;172,02;1,76;1,76;0;6;26,925;0,998
1410114137;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1425;185,82;1,76;1,76;0;6;24,99;0,998
1410117508;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1646;217,89;1,76;1,76;0;6;34,57;0,998
1410072910;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;316,5;42,74;1,76;1,76;0;6;3,165;0,998
1410115616;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1283;173,89;1,76;1,76;0;6;26,695;0,998
1410116294;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;419;55,81;1,76;1,76;0;6;7,85;0,998
1410116289;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;636;63,31;1,76;1,76;0;6;0,31;0,998
1410119053;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1353;179,58;1,76;1,76;0;6;28,22;0,998
1410114234;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1242;168,93;1,76;1,76;0;6;25,81;0,998
1410117913;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1416;186,95;1,76;1,76;0;6;29,58;0,998
1410120783;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1513;201,84;1,76;1,76;0;6;31,68;0,998
1410118870;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1245;165,9;1,76;1,76;0;6;25,87;0,998
1410119726;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1254,5;164,7;1,76;1,76;0;6;25,68;0,998
1410123195;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1129;151,07;1,76;1,76;0;6;23,36;0,998
1401683016;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;551,08;66,13;1,76;1,76;0;6;8,97;0,998
1410119237;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1569;208,37;1,76;1,76;0;6;32,41;0,998
1410119435;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1309;176,65;1,76;1,76;0;6;27,26;0,998
300050625;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;2190,5;266,15;-3,32;-4,12;3,43;5,955;8,5;1
300054246;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1456;177,87;1,52;4,02;2,65;5,955;0;0,998
300056031;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;827;127,37;3,41;21,28;5,1;6;0;1
300056073;CNEL_BOLIVAR;ESTACION;Rural;2G3G;2;2;0;COMERCIAL CON DEMANDA BAJA TENSION;1005,5;153,56;-0,15;0,34;6,12;6;0;0,999
300056114;CNEL_BOLIVAR;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;949,5;134,69;3,04;2,12;4,08;5,955;0;1
300059209;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;926,5;121,39;1,87;0,82;1,415;5,955;0;1
300059210;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;4;0;COMERCIAL CON DEMANDA BAJA TENSION;1304;160,98;-0,4;-1,38;2,02;6;0;0,998
300059216;CNEL_BOLIVAR;ESTACION;Rural;2G3G;2;4;0;COMERCIAL CON DEMANDA BAJA TENSION;743,5;98,96;0,34;15,39;1,03;6;0;1
300059217;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;9;0;COMERCIAL CON DEMANDA BAJA TENSION;1881;234,17;10,72;13,25;3,05;5,955;0;0,999
300060273;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1342;168,35;-2,59;-2,67;2,105;6;0;0,999
300500708;CNEL_BOLIVAR;ESTACION;Rural;2G3G;3;8;0;COMERCIAL CON DEMANDA BAJA TENSION;1513;185,6;4,04;7,47;2,02;6;0;0,998
800127411;CNEL_ESMERALDAS;ESTACION;Rural;2G3G;3;3;0;COMERCIAL CON DEMANDA BAJA TENSION;586,5;122,45;-0,51;-0,05;0;6;1,98;1
800102070;CNEL_ESMERALDAS;ESTACION;Rural;2G3G4G;3;4;3;COMERCIAL CON DEMANDA BAJA TENSION;63,42;7,61;1,5;-76,01;5;5,91;2,3;1
800128060;CNEL_ESMERALDAS;ESTACION;Rural;2G3G;3;2;0;COMERCIAL CON DEMANDA BAJA TENSION;1227;138,51;-1,6;-1,43;0;5,955;15,225;1
900260960;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;2;8;2;COMERCIAL CON DEMANDA BAJA TENSION;1523,5;273,4;-0,96;1,45;15;5,91;3,5;1
900301297;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;3;0;0;COMERCIAL CON DEMANDA BAJA TENSION;511,5;164,71;-3,08;0,04;15;5,91;16,45;1
900272797;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;3;12;3;COMERCIAL CON DEMANDA BAJA TENSION;3090,5;432,09;-1,88;-1;0;5,91;0;1
900273220;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;2;2;3;COMERCIAL CON DEMANDA BAJA TENSION;1573,5;214,78;-0,36;5,15;3;5,91;14,8;1
900271317;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;647,5;165,2;2,11;1,19;15;5,91;0;1
900338500;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;2;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1195,5;247,08;7,8;2,39;15;5,91;15,44;1
900271316;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;746,5;176,01;-2,96;-2,79;15;5,91;0;1
900352082;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;1725;303,13;3,33;2,36;15;5,91;2;1
900357285;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;3;4;0;COMERCIAL CON DEMANDA BAJA TENSION;985;197,73;-1,2;-2,14;15;5,91;6,6;1
900273844;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;3;12;3;COMERCIAL CON DEMANDA BAJA TENSION;1710;293,16;2,32;2,9;15;5,91;2;1
900344978;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1027;213,87;1,83;1,06;15;5,91;2;1
900443703;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;2G3G4G;3;3;3;COMERCIAL CON DEMANDA BAJA TENSION;1920,5;308,6;2,03;3,71;15;5,91;28,44;1
900446694;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;2400,5;375,88;-1,5;-2,23;15;5,91;36,815;1
900105570;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;3;0;0;COMERCIAL CON DEMANDA BAJA TENSION;2273;345,94;1,25;1,04;11;5,91;26,865;1
901611569;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;2G3G4G;3;6;6;COMERCIAL CON DEMANDA BAJA TENSION;2115;312,8;-0,74;-1,96;9;5,91;24,845;1
900375208;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL CON DEMANDA BAJA TENSION;2384;359,49;-2,72;-0,39;15;5,91;35,37;1
900435451;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;2G3G4G;3;12;3;COMERCIAL CON DEMANDA BAJA TENSION;2791;452,95;10,69;7,94;11;5,91;49,775;1
900270404;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;2509,5;373,26;0,16;-0,37;15;5,91;36,085;1
900228647;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;3;9;3;COMERCIAL CON DEMANDA BAJA TENSION;5539;761,73;-1,02;0,43;15;5,91;47,71;1
2000017018;CNEL_SUCUMBIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;1885;260,25;-0,14;2,77;5;5,91;31,18;1
2000042375;CNEL_SUCUMBIOS;ESTACION;Rural;2G3G;2;2;0;COMERCIAL CON DEMANDA BAJA TENSION;1008;148,1;-0,25;0,15;5;5,91;11,35;1
100480807;EEASA;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;551,5;80,41;-3,75;1,56;1,665;5,955;0;0,998
100239500;EEASA;ESTACION;Sub-Urbana;2G;3;0;0;COMERCIAL CON DEMANDA BAJA TENSION;551;64,77;1,38;1,41;1,025;5,955;5,38;0,998
100210215;EEASA;ESTACION;Sub-Urbana;2G3G;2;4;0;COMERCIAL CON DEMANDA BAJA TENSION;617;87,13;4,15;-0,34;1,02;5,955;6,975;0,998
100198249;EEASA;ESTACION;Rural;2G3G4G;2;4;3;COMERCIAL CON DEMANDA BAJA TENSION;999;131,12;-0,25;-1,17;2,04;5,955;7,505;0,998
100176394;EEASA;ESTACION;Rural;2G;3;0;0;COMERCIAL CON DEMANDA BAJA TENSION;1078,5;136,39;1,24;0,46;0;5,955;7,12;0,998
100218516;EEASA;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;1830,5;264,23;13,06;8,22;0;5,955;16,06;0,998
100176492;EEASA;ESTACION;Rural;2G3G4G;2;6;3;COMERCIAL CON DEMANDA BAJA TENSION;1367,5;175,09;0,63;0,47;0;5,955;9,37;0,998
100202218;EEASA;ESTACION;Sub-Urbana;2G3G4G;3;10;3;COMERCIAL CON DEMANDA BAJA TENSION;1679,5;204,36;9,18;5,39;0;5,955;14,495;0,998
100198355;EEASA;ESTACION;Rural;2G3G;3;4;0;COMERCIAL CON DEMANDA BAJA TENSION;1234;178,83;2,08;3,07;4,08;5,955;15,31;0,998
100220994;EEASA;ESTACION;Urbana;2G3G;3;9;0;COMERCIAL CON DEMANDA BAJA TENSION;1054;163,62;-4,44;-1,94;0;5,955;14,525;0,998
100148752;EEASA;ESTACION;Urbana;3G;0;6;0;COMERCIAL CON DEMANDA BAJA TENSION;832,5;116,1;-13,78;-14,17;4,01;5,955;12,75;0,998
100462775;EEASA;ESTACION;Rural;2G3G4G;2;2;2;COMERCIAL CON DEMANDA BAJA TENSION;1017,5;124,79;-0,54;-1,22;1,595;5,955;0;0,998
100462538;EEASA;ESTACION;Rural;2G3G;3;3;0;COMERCIAL CON DEMANDA BAJA TENSION;1449;176,58;-3,11;-2,19;2,32;5,955;0;0,99
100205191;EEASA;ESTACION;Rural;2G3G4G;3;12;2;COMERCIAL CON DEMANDA BAJA TENSION;3419;445,04;11,06;13,02;4,345;5,955;28,63;0,998
100137046;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL CON DEMANDA BAJA TENSION;2625;350,08;0,04;0,62;5,57;5,955;29,54;1
100309507;EEASA;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;2788;347,15;-12,42;-14,2;6,22;5,955;0;0,998
100124611;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL CON DEMANDA BAJA TENSION;3173;422,89;-10,89;-10,19;6,77;5,955;40,995;0,95
100113001;EEASA;ESTACION;Sub-Urbana;2G;3;0;0;COMERCIAL CON DEMANDA BAJA TENSION;12974;1480,85;6,09;2,05;20,555;5,955;120,71;1
2000043606;CNEL_SUCUMBIOS;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1927,5;251,74;6,26;6,18;8;5,91;0;1
2000066077;CNEL_SUCUMBIOS;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1161,5;144,2;4,7;5,34;3;5,91;0;1
401455313;CNEL_GUAYAQUIL;ESTACION;Urbana;3G4G;0;3;3;COMERCIAL CON DEMANDA BAJA TENSION;1590,18;179,68;-13,78;-10,28;2,35;6;0;0,998
401327083;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;2217,48;247,82;-2,82;-2,72;3,725;6;0;1
401327076;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;2211,5;241,04;-2,21;-2,44;3,495;6;0;1
401475705;CNEL_GUAYAQUIL;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL CON DEMANDA BAJA TENSION;1236;142,15;2,87;2,49;2,05;6;0;0,998
400594382;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;2813,5;309,43;-2,57;-2,85;5,8;6;0;1
400718511;CNEL_GUAYAQUIL;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL CON DEMANDA BAJA TENSION;5008,2;539,61;-3,89;-3,44;9,78;6;0;0,998
400598706;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;7;3;COMERCIAL CON DEMANDA BAJA TENSION;4834;516,01;-0,95;-1,24;9,32;6;0;1
400557452;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL CON DEMANDA BAJA TENSION;4329,27;480,07;-11,35;-12,23;11,265;6;0;0,998
400621094;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;10;3;COMERCIAL CON DEMANDA BAJA TENSION;4602,5;490,77;-3,02;-3,15;7,82;6;0;0,994
400662580;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;3131;340,79;-8,2;-8,5;6,065;6;0;0,998
400572496;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;13;5;COMERCIAL CON DEMANDA BAJA TENSION;4242;455,05;-2,53;-2,56;8,72;6;0;0,995
400535050;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;4;7;4;COMERCIAL CON DEMANDA BAJA TENSION;4345,71;472,43;-6,11;-6,12;9,12;6;0;0,998
400599915;CNEL_GUAYAQUIL;ESTACION;Sub-Urbana;2G3G;3;4;0;COMERCIAL CON DEMANDA BAJA TENSION;4653,24;505,09;-7,43;-7,34;10,515;5,955;0;0,998
400426799;CNEL_GUAYAQUIL;ESTACION;Urbana;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;6280,65;668,69;-11,08;-10,19;11,7;6;0;1
400580494;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;9;4;COMERCIAL CON DEMANDA BAJA TENSION;9745,59;1015,62;2,55;2,29;14,6;6;0;1
400581850;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;6925,5;736,78;-1,29;-0,38;12,65;6;0;0,998
400424037;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;10;3;COMERCIAL CON DEMANDA BAJA TENSION;7217;763,88;-4,36;-3,92;13,95;6;0;1
400628926;CNEL_GUAYAQUIL;ESTACION;Sub-Urbana;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;6535,14;696,43;-6,56;-7,15;13,79;5,955;0;0,998
400628706;CNEL_GUAYAQUIL;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL CON DEMANDA BAJA TENSION;11045;1170,2;1,71;2,62;20,24;6;0;1
400789675;CNEL_GUAYAQUIL;ESTACION;Sub-Urbana;2G3G4G;2;10;4;COMERCIAL CON DEMANDA BAJA TENSION;4439,04;477,02;-2,41;-1,96;8,6;5,955;0;0,998
410017458;CNEL_GUAYAQUIL;ESTACION;Rural;2G;1;0;0;COMERCIAL CON DEMANDA BAJA TENSION;2307,5;253,88;1,97;1,75;3,68;6;0;1
800251947;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;3G;0;3;0;COMERCIAL CON DEMANDA BAJA TENSION;1276;164,34;-6,89;-15,85;3;5,91;13,5;0,96
800207612;CNEL_ESMERALDAS;ESTACION;Rural;2G3G;3;4;0;COMERCIAL CON DEMANDA BAJA TENSION;1557,5;179,21;1,5;-114,69;3;5,955;0,475;1
800102073;CNEL_ESMERALDAS;ESTACION;Rural;2G3G;2;2;0;COMERCIAL CON DEMANDA BAJA TENSION;981,5;113,63;-0,05;-1,42;1;5,91;5,79;1
800129734;CNEL_ESMERALDAS;ESTACION;Rural;2G3G;3;3;0;COMERCIAL CON DEMANDA BAJA TENSION;1438,5;176,88;1,3;-0,57;2;5,91;15,89;0,98
800251944;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;3G;0;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1244;159,42;-3,86;-7,74;3;5,91;14,05;1
800108939;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;2G3G4G;3;9;3;COMERCIAL CON DEMANDA BAJA TENSION;5961;637,59;52,26;2,1;5;5,955;20,745;1
800051573;CNEL_ESMERALDAS;ESTACION;Rural;2G3G4G;3;6;4;COMERCIAL CON DEMANDA BAJA TENSION;4273;488,32;-7,38;43,68;2;5,91;10;1
800267618;CNEL_ESMERALDAS;ESTACION;Rural;3G;0;6;0;COMERCIAL CON DEMANDA BAJA TENSION;577,5;73,2;5,48;-4,68;1;5,91;2,37;0,93
901646544;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;7;7;COMERCIAL CON DEMANDA BAJA TENSION;1884,5;242,1;3,03;-0,41;5;5,91;13,93;1
901668934;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;2G3G4G;3;8;3;COMERCIAL CON DEMANDA BAJA TENSION;3181;430,32;-1,67;-3,57;12;5,91;25,505;1
900284361;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;1160;132,97;6,71;9,58;4;5,91;2;1
900377494;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;3;0;0;COMERCIAL CON DEMANDA BAJA TENSION;671;135,04;0,1;1,11;7;5,91;13,445;1
901724109;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;3G4G;0;3;3;COMERCIAL CON DEMANDA BAJA TENSION;1009,5;137,03;-3,74;3,61;3;5,91;5,48;1
900447364;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;3;5;0;COMERCIAL CON DEMANDA BAJA TENSION;1004,5;143,79;1,58;2,86;4;5,91;8,79;1
901730339;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;555,5;76,79;-9,05;-6,35;1;5,91;6,6;1
901730342;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;596;94,04;-3,72;0,25;2;5,91;5,06;1
900270015;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;3;0;0;COMERCIAL CON DEMANDA BAJA TENSION;845;113,92;-1,29;-2,61;2;5,91;7,27;1
900352749;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1543,5;169,1;7,9;7,36;3;5,91;2;1
900405772;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;3;12;3;COMERCIAL CON DEMANDA BAJA TENSION;1637;222,18;5,48;6,49;4;5,91;14,91;1
901726079;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;3;3;COMERCIAL CON DEMANDA BAJA TENSION;1255,5;173,06;-1,53;-1,21;5;5,91;12,35;1
900278954;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1543;205,14;2;-1,27;4,5;5,91;11,555;1
900330937;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1615,5;208,99;-0,47;-5,65;4,5;5,91;12,15;1
900272794;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;3;12;3;COMERCIAL CON DEMANDA BAJA TENSION;1637;191,64;6,84;-1,05;5;5,91;0,6;1
901725972;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL CON DEMANDA BAJA TENSION;1716,5;211,36;3,77;6,28;3;5,91;11,23;1
900352753;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL CON DEMANDA BAJA TENSION;415;60,74;-1,89;-3,15;1;5,91;6,6;1
900405240;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;2G3G;3;6;0;COMERCIAL CON DEMANDA BAJA TENSION;1258;157,53;2,07;1,06;2;5,91;10,77;1
