id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
2981,280051063,12,USERA               ,1205,MOSCARDO            ,20113222,1,511100,CALLE                   ,MIRASIERRA                                        ,NUM,35,28026,44025658,447111852,1,Puerta Calle,1,Abierto,30,,PB,01,,,DONNER KEBAB POLLO ASADO,2,Estacional,1,Abierta,48,,08/09/2015,20113222,1,511100,CALLE                   ,MIRASIERRA                                        ,NUM,35,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,14,,42,  
2991,280065692,20,SAN BLAS-CANILLEJAS ,2008,EL SALVADOR         ,31008484,1,738200,CALLE                   ,TELEMACO                                          ,NUM,8,28027,44533758,447765347,0,Agrupado,1,Abierto,0,,PB,EX9A,44533758,447765247,"RESTAURANTE CAFETERIA JOSMA (LOCAL 9A, 9B Y 10)",2,Estacional,1,Abierta,405,,08/09/2015,31008484,1,738200,CALLE                   ,TELEMACO                                          ,NUM,8,  ,Superficie en parcela privada,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,10,,40,  
2992,40001499,4,SALAMANCA           ,403,FUENTE DEL BERRO    ,11016534,1,488600,PASEO                   ,MARQUES DE ZAFRA                                  ,NUM,8,28028,44337658,44753185,1,Puerta Calle,1,Abierto,10,,PB,,,,EZARO,1,Anual,1,Abierta,21,21,09/09/2015,11016534,1,488600,PASEO                   ,MARQUES DE ZAFRA                                  ,NUM,8,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,10,0,20,  
3015,280042920,10,LATINA              ,1004,ALUCHE              ,11065879,1,271200,CALLE                   ,ESCALONA                                          ,NUM,12,28024,43536562,447216157,1,Puerta Calle,1,Abierto,20,,PB,04,,,BAR QUIROGA,1,Anual,1,Abierta,1298,1298,10/09/2015,11065879,1,271200,CALLE                   ,ESCALONA                                          ,NUM,12,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,10,  
3026,285043819,15,CIUDAD LINEAL       ,1501,VENTAS              ,11104466,1,88909488,CALLE                   ,ALCALA                                            ,NUM,226,28027,44411558,447583649,1,Puerta Calle,1,Abierto,20,,PB,03,,,OLE TÚ,1,Anual,1,Abierta,9022,3868,11/09/2015,11104466,1,88909488,CALLE                   ,ALCALA                                            ,NUM,226,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,4,2,26,12,101,  
3027,60001372,6,TETUAN              ,604,ALMENARA            ,11031991,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,251,28046,44169161,448054853,1,Puerta Calle,1,Abierto,10,,PB,,,,LE PETIT RESTAURANT,1,Anual,1,Abierta,1972,1972,15/09/2015,11031991,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,251,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,7,24,  
3029,270137856,9,MONCLOA-ARAVACA     ,904,VALDEZARZA          ,11054803,1,77400,CALLE                   ,ARTAJONA                                          ,NUM,29,28039,43914362,447954656,1,Puerta Calle,1,Abierto,10,,PB,B,,,BAR ARTAJONA,1,Anual,1,Abierta,161,161,16/09/2015,11054803,1,77400,CALLE                   ,ARTAJONA                                          ,NUM,29,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,12,  
3042,270150152,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11074415,1,69200,CALLE                   ,AREVALO                                           ,NUM,20,28025,4368486,447120555,1,Puerta Calle,1,Abierto,10,,PB,01,,,BAR CHIGAR,1,Anual,1,Abierta,1404,1404,17/09/2015,11074414,1,777860,CALLE                   ,VIA CARPETANA                                     ,NUM,197,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,6,6,18,  
3044,280044390,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052652,1,487400,CALLE                   ,MARQUES DE URQUIJO                                ,NUM,37,28008,43893361,447565554,1,Puerta Calle,1,Abierto,20,,PB,DR,,,ADEREZO 37,2,Estacional,1,Abierta,243,,18/09/2015,11052652,1,487400,CALLE                   ,MARQUES DE URQUIJO                                ,NUM,37,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,0,3,0,5,  
3046,100001617,10,LATINA              ,1002,PUERTA DEL ANGEL    ,11062515,1,285200,PASEO                   ,EXTREMADURA                                       ,NUM,158,28011,43726761,447352555,1,Puerta Calle,1,Abierto,60,,PB,01,,,BAR  CAFE DONER KEBAB KEBABISH,1,Anual,1,Abierta,1935,1935,18/09/2015,11062515,1,285200,PASEO                   ,EXTREMADURA                                       ,NUM,158,  ,Plaza peatonal,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,5,5,20,  
3047,280073837,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,31015575,1,370750,CALLE                   ,IDIOMA ESPERANTO                                  ,NUM,2,28017,44684256,447450145,1,Puerta Calle,1,Abierto,60,,PB,G,,,PULPERIA OMIÑO,1,Anual,1,Abierta,4567,4567,18/09/2015,31015575,1,370750,CALLE                   ,IDIOMA ESPERANTO                                  ,NUM,2,  ,Calle peatonal,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,13,13,42,  
3049,270439995,4,SALAMANCA           ,401,RECOLETOS           ,11014376,1,341900,CALLE                   ,GOYA                                              ,NUM,57,28001,44221958,447517351,1,Puerta Calle,1,Abierto,10,,PB,DR,,,LA CASA DEL ABUELO,1,Anual,1,Abierta,72,72,21/09/2015,11014376,1,341900,CALLE                   ,GOYA                                              ,NUM,57,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,5,5,10,  
3052,270315662,4,SALAMANCA           ,406,CASTELLANA          ,11020124,1,710300,CALLE                   ,SERRANO                                           ,NUM,110,28006,44179059,447629352,1,Puerta Calle,1,Abierto,20,,PB,01,,,MAKKILA,1,Anual,1,Abierta,639,1364,21/09/2015,11020094,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,1,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,21,4,62,  
3054,280004026,4,SALAMANCA           ,406,CASTELLANA          ,11019934,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,42,28006,44231058,447622251,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,LA BOIGA,1,Anual,1,Abierta,4511,2259,22/09/2015,11019934,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,42,  ,Acera,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,0,0,13,7,41,  
3058,90000305,9,MONCLOA-ARAVACA     ,903,CIUDAD UNIVERSITARIA,20077700,1,31600,CALLE                   ,ALMANSA                                           ,NUM,105,28040,43931261,447783455,1,Puerta Calle,1,Abierto,10,,PB,,,,BEER & GRILL CERVEZA BRASA,1,Anual,1,Abierta,9095,9095,22/09/2015,20077700,1,31600,CALLE                   ,ALMANSA                                           ,NUM,105,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,25,25,58,  
3059,270354171,4,SALAMANCA           ,404,GUINDALERA          ,11018551,1,35200,CALLE                   ,ALONSO HEREDIA                                    ,NUM,28,28028,44299958,44763785,1,Puerta Calle,1,Abierto,10,,PB,01,,,BAR RESTAURANTE JESUS,2,Estacional,1,Abierta,4594,,24/09/2015,20008860,1,593300,CALLE                   ,PILAR DE ZARAGOZA                                 ,NUM,65,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,,,10:00:00 a. m.,12:00:00 a. m.,,,0,,11,,40,  
3060,270083264,4,SALAMANCA           ,406,CASTELLANA          ,11019912,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,55,28006,44234758,447601651,1,Puerta Calle,1,Abierto,10,IZ,PB,02,,,TELEPIZZA,2,Estacional,1,Abierta,1602,,24/09/2015,11019912,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,55,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,,,10:00:00 a. m.,12:00:00 a. m.,,,0,,8,,18,  
3061,40001805,4,SALAMANCA           ,406,CASTELLANA          ,11019997,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,97,28006,44238059,447648651,1,Puerta Calle,1,Abierto,20,,PB,,,,VERGARA 97 ,1,Anual,1,Abierta,1319,1319,24/09/2015,11019997,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,97,  ,Acera,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,0,0,4,4,16,  
3063,285001516,1,CENTRO              ,101,PALACIO             ,11000989,1,669000,CARRERA                 ,SAN FRANCISCO                                     ,NUM,15,28005,4394536,447356253,1,Puerta Calle,1,Abierto,10,,PB,01,,,DISCOMAR,1,Anual,1,Abierta,867,867,24/09/2015,11000989,1,669000,CARRERA                 ,SAN FRANCISCO                                     ,NUM,15,  ,Acera,10:00:00 a. m.,12:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,3,3,12,  
3064,280007445,1,CENTRO              ,101,PALACIO             ,11000471,1,680700,CALLE                   ,SAN NICOLAS                                       ,NUM,8,28013,4396096,447417053,1,Puerta Calle,1,Abierto,10,,PB,01,,,RESTAURANTE PISCO 41,1,Anual,1,Abierta,2949,2949,24/09/2015,11000435,1,106900,CALLE                   ,BIOMBO                                            ,NUM,2,  ,Otros,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,10,10,40,  
3065,270552682,1,CENTRO              ,104,JUSTICIA            ,11004794,1,295400,CALLE                   ,FERNANDO VI                                       ,NUM,6,28004,44092759,447519252,1,Puerta Calle,1,Abierto,10,,SO,01,,,RÓTULO NO INFORMADO,1,Anual,1,Abierta,63,63,24/09/2015,11004794,1,295400,CALLE                   ,FERNANDO VI                                       ,NUM,6,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,2,2,6,  
3066,270043413,1,CENTRO              ,103,CORTES              ,11003787,1,48800,PLAZA                   ,ANGEL                                             ,NUM,2,28012,44038659,447399753,1,Puerta Calle,1,Abierto,20,,PB,02,,,RESTAURANTE MESON CARDEÑA,1,Anual,1,Abierta,476,476,24/09/2015,11003787,1,48800,PLAZA                   ,ANGEL                                             ,NUM,2,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,4,4,8,  
3068,270527579,4,SALAMANCA           ,402,GOYA                ,11015708,1,544600,CALLE                   ,O'DONNELL                                         ,NUM,63,28009,44320658,44747395,1,Puerta Calle,1,Abierto,10,,PB,A,,,GOYESCA II,2,Estacional,1,Abierta,936,,25/09/2015,11015708,1,544600,CALLE                   ,O'DONNELL                                         ,NUM,63,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,4,,12,  
3071,270135489,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052636,1,295600,CALLE                   ,FERRAZ                                            ,NUM,37,28008,43894261,447557254,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,PEPE NERO,2,Estacional,1,Abierta,78,,28/09/2015,11052636,1,295600,CALLE                   ,FERRAZ                                            ,NUM,37,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,0,7,0,12,  
3073,140000363,14,MORATALAZ           ,1403,MARROQUINA          ,11101689,1,213600,CALLE                   ,CORREGIDOR JOSE DE PASAMONTE                      ,NUM,3,28030,44489556,447351647,1,Puerta Calle,1,Abierto,30,,PB,03,,,BAR DE LOLISS,1,Anual,1,Abierta,1296,1296,29/09/2015,11101689,1,213600,CALLE                   ,CORREGIDOR JOSE DE PASAMONTE                      ,NUM,3,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,8,8,32,  
3075,280042483,10,LATINA              ,1004,ALUCHE              ,11065386,1,468600,CALLE                   ,MAQUEDA                                           ,NUM,138,28024,43532762,447105056,1,Puerta Calle,1,Abierto,80,,PB,08,,,VUKATA,1,Anual,1,Abierta,1352,1352,02/10/2015,11065386,1,468600,CALLE                   ,MAQUEDA                                           ,NUM,138,  ,Acera,11:00:00 a. m.,12:00:00 a. m.,11:00:00 a. m.,12:00:00 a. m.,11:00:00 a. m.,12:00:00 a. m.,11:00:00 a. m.,12:00:00 a. m.,0,0,3,3,11,  
3076,285018878,10,LATINA              ,1004,ALUCHE              ,11064245,1,800700,CALLE                   ,LOS YEBENES                                       ,NUM,69,28047,43613761,447179356,1,Puerta Calle,1,Abierto,10,,PB,01,,,MONTE MUNIELLOS,1,Anual,1,Abierta,762,762,02/10/2015,11064245,1,800700,CALLE                   ,LOS YEBENES                                       ,NUM,69,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,7,14,  
3077,280060468,18,VILLA DE VALLECAS   ,1802,SANTA EUGENIA       ,11131650,1,318050,CALLE                   ,FUENTESPINA                                       ,NUM,12,28031,44848953,447007141,1,Puerta Calle,1,Abierto,50,01,SO,07,,,SAGITARIO,1,Anual,1,Abierta,624,624,06/10/2015,11131650,1,318050,CALLE                   ,FUENTESPINA                                       ,NUM,12,  ,Otros,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,2,2,4,  
3078,270518645,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025600,1,626900,CALLE                   ,RAFAEL SALGADO                                    ,NUM,19,28036,4417216,447841752,1,Puerta Calle,1,Abierto,30,,PB,01,,,PANARIA,1,Anual,1,Abierta,291,291,06/10/2015,20107251,1,556300,CALLE                   ,PADRE DAMIAN                                      ,NUM,3,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,14,14,38,  
3079,270061784,3,RETIRO              ,303,ESTRELLA            ,11011949,1,723800,CALLE                   ,SIRIO                                             ,NUM,28,28007,44366157,447369849,1,Puerta Calle,1,Abierto,10,,PB,03,,,BAR SIRIO 28,1,Anual,1,Abierta,3642,3642,06/10/2015,11011949,1,723800,CALLE                   ,SIRIO                                             ,NUM,28,  ,Superficie en parcela privada,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,12,12,24,  
3080,280007488,1,CENTRO              ,101,PALACIO             ,11000525,1,679700,PLAZA                   ,SAN MIGUEL                                        ,NUM,4,28005,43989459,447407553,1,Puerta Calle,1,Abierto,30,,PB,04,,,RICÓN DE ATI,1,Anual,1,Abierta,1404,1404,06/10/2015,20003860,1,158800,CALLE                   ,CAVA DE SAN MIGUEL                                ,NUM,4,  ,Acera,10:00:00 a. m.,12:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,6,6,18,  
3081,280012122,1,CENTRO              ,101,PALACIO             ,20147514,1,206000,PLAZA                   ,CONDE DE MIRANDA                                  ,NUM,4,28005,43981659,447406653,1,Puerta Calle,1,Abierto,20,,PB,02,,,EL PIMIENTO VERDE,1,Anual,1,Abierta,1445,1445,06/10/2015,20003864,1,205900,CALLE                   ,CONDE DE MIRANDA                                  ,NUM,2,  ,Otros,10:00:00 a. m.,12:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,5,5,20,  
3082,270097529,5,CHAMARTIN           ,506,CASTILLA            ,11027401,1,496800,CALLE                   ,MAURICIO LEGENDRE                                 ,NUM,2,28046,44181761,448013353,1,Puerta Calle,1,Abierto,5,,PB,11,,,BAHIA NEGRA,1,Anual,1,Abierta,45,45,07/10/2015,11027401,1,496800,CALLE                   ,MAURICIO LEGENDRE                                 ,NUM,2,  ,Bulevar,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,12,12,48,  
3083,50001782,5,CHAMARTIN           ,502,PROSPERIDAD         ,11022341,1,210200,CALLE                   ,CORAZON DE MARIA                                  ,NUM,43,28002,44342458,44774405,1,Puerta Calle,1,Abierto,20,,PB,,,,ARCADE,1,Anual,1,Abierta,374,374,07/10/2015,11022341,1,210200,CALLE                   ,CORAZON DE MARIA                                  ,NUM,43,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,13,13,44,  
3084,40002062,4,SALAMANCA           ,401,RECOLETOS           ,11013709,1,633000,CALLE                   ,RECOLETOS                                         ,NUM,13,28001,44149459,447479652,1,Puerta Calle,1,Abierto,30,,PB,,,,LE CAFE,2,Estacional,1,Abierta,432,,08/10/2015,11013709,1,633000,CALLE                   ,RECOLETOS                                         ,NUM,13,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,,,10:00:00 a. m.,12:00:00 a. m.,,,0,,3,,6,  
3085,270165770,14,MORATALAZ           ,1404,MEDIA LEGUA         ,11102105,1,790100,CALLE                   ,CAMINO DE LOS VINATEROS                           ,NUM,12,28030,44399457,447350849,1,Puerta Calle,1,Abierto,30,,PB,02,,,EL AZOGUEJO,1,Anual,1,Abierta,91,91,08/10/2015,11102105,1,790100,CALLE                   ,CAMINO DE LOS VINATEROS                           ,NUM,12,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,21,21,84,  
3086,10003486,1,CENTRO              ,105,UNIVERSIDAD         ,11005485,1,313100,CALLE                   ,FUENCARRAL                                        ,NUM,95,28004,44047259,447540753,1,Puerta Calle,1,Abierto,30,,PB,DR,,,SIN RÓTULO,1,Anual,1,Abierta,2052,2052,09/10/2015,11005485,1,313100,CALLE                   ,FUENCARRAL                                        ,NUM,95,  ,Plaza con bandas permanentes de circulación rodada,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,8,8,26,  
3087,270080106,4,SALAMANCA           ,405,LISTA               ,11019137,1,411300,CALLE                   ,JUAN BRAVO                                        ,NUM,64,28006,44288458,44759435,1,Puerta Calle,1,Abierto,20,,PB,DR,,,LA CASA DE LA CERVEZA,1,Anual,1,Abierta,252,702,14/10/2015,11019137,1,411300,CALLE                   ,JUAN BRAVO                                        ,NUM,64,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,10,3,32,  
3088,40000087,4,SALAMANCA           ,406,CASTELLANA          ,31007363,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,40,28046,44169659,447606352,1,Puerta Calle,1,Abierto,10,,PB,,,,GREEN,1,Anual,1,Abierta,432,432,14/10/2015,31007363,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,40, B,Plaza peatonal,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,6, B
3092,270539664,4,SALAMANCA           ,406,CASTELLANA          ,11020238,1,710300,CALLE                   ,SERRANO                                           ,NUM,93,28006,44177559,447653752,1,Puerta Calle,1,Abierto,10,,PB,B,,,JUICY AVENUE,2,Estacional,1,Abierta,828,,14/10/2015,11020238,1,710300,CALLE                   ,SERRANO                                           ,NUM,93,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,,,10:00:00 a. m.,12:00:00 a. m.,,,0,0,5,0,10,  
3093,270084588,4,SALAMANCA           ,406,CASTELLANA          ,11020200,1,441300,CALLE                   ,LOPEZ DE HOYOS                                    ,NUM,10,28006,44171759,447647952,1,Puerta Calle,1,Abierto,30,,PB,03,,,BOTILLO,1,Anual,1,Abierta,576,576,14/10/2015,11020200,1,441300,CALLE                   ,LOPEZ DE HOYOS                                    ,NUM,10,  ,Acera,10:00:00 a. m.,11:30:00 p. m.,10:00:00 a. m.,11:30:00 p. m.,10:00:00 a. m.,11:30:00 p. m.,10:00:00 a. m.,11:30:00 p. m.,0,0,4,4,8,  
3095,270533722,4,SALAMANCA           ,401,RECOLETOS           ,11014096,1,710300,CALLE                   ,SERRANO                                           ,NUM,27,28001,44165959,447536552,1,Puerta Calle,1,Abierto,10,,PB,05,,,LE PAIN QUOTIDIEN,1,Anual,1,Abierta,4752,4752,15/10/2015,11014096,1,710300,CALLE                   ,SERRANO                                           ,NUM,27,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,12,12,48,  
3097,280016898,2,ARGANZUELA          ,202,ACACIAS             ,11008671,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,86,28045,44042459,447219552,1,Puerta Calle,1,Abierto,20,,PB,B,,,BEIBEN,2,Estacional,1,Abierta,1854,,15/10/2015,11008671,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,86,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,6,,20,  
3100,270512072,4,SALAMANCA           ,406,CASTELLANA          ,11020124,1,710300,CALLE                   ,SERRANO                                           ,NUM,110,28006,44179059,447631152,1,Puerta Calle,1,Abierto,10,,PB,02,,,ODDS,1,Anual,1,Abierta,369,36,16/10/2015,11020124,1,710300,CALLE                   ,SERRANO                                           ,NUM,110,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,1,1,8,8,32,  
3101,290000334,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025572,1,561300,CALLE                   ,PANAMA                                            ,NUM,3,28036,4416916,447870652,1,Puerta Calle,1,Abierto,30,,PB,C,,,MÁS QUE PINTXOS,1,Anual,1,Abierta,81,324,16/10/2015,11025572,1,561300,CALLE                   ,PANAMA                                            ,NUM,3,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,25,10,100,  
3102,270529449,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11133578,1,88909472,CALLE                   ,ALBASANZ                                          ,NUM,43,28037,44693557,447656845,1,Puerta Calle,1,Abierto,10,,PB,,,,TOMATE EL PLACER,1,Anual,1,Abierta,864,864,16/10/2015,11133578,1,88909472,CALLE                   ,ALBASANZ                                          ,NUM,43,  ,Acera,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,6,6,12,  
