prov_insc,cant_insc,parr_insc,anio_insc,mes_insc,mes_reg,dia_insc,fecha_insc,hijos_rec,mcap_bie,nac_1,cod_pais1,sexo_1,anio_nac1,mes_nac1,dia_nac1,fecha_nac1,edad_1,nmatant1,est_civi1,p_etnica1,niv_inst1,sabe_leer1,prov_hab1,cant_hab1,parr_hab1,area_1,nac_2,cod_pais2,sexo_2,anio_nac2,mes_nac2,dia_nac2,fecha_nac2,edad_2,nmatant2,est_civi2,p_etnica2,niv_inst2,sabe_leer2,prov_hab2,cant_hab2,parr_hab2,area_2
17,1701,170126,2020,8,agosto,6,08/06/2020,99,9,1,218,1,1981,5,3,05/03/1981,39,99,9,9,6,9,6,601,60104,1,1,218,2,1991,6,29,6/29/1991,29,99,9,9,6,9,17,1701,170108,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1981,5,23,5/23/1981,39,99,9,9,4,9,17,1701,170150,1,1,218,2,1991,12,30,12/30/1991,29,99,9,9,6,9,17,1701,170113,1
17,1701,170103,2020,2,febrero,20,2/20/2020,99,9,1,218,1,1991,8,4,08/04/1991,29,99,9,9,8,9,17,1701,170108,1,1,218,2,1992,10,18,10/18/1992,28,99,9,9,8,9,17,1701,170103,1
17,1701,170160,2020,7,julio,10,07/10/2020,99,9,1,218,1,1979,5,27,5/27/1979,41,99,9,9,4,9,17,1701,170163,2,1,218,2,1992,5,12,05/12/1992,28,99,9,9,6,9,17,1701,170106,1
17,1701,170160,2020,7,julio,10,07/10/2020,99,9,1,218,1,1979,5,27,5/27/1979,41,99,9,9,4,9,17,1701,170163,2,1,218,2,1992,5,12,05/12/1992,28,99,9,9,6,9,17,1701,170106,1
17,1701,170112,2020,3,marzo,12,03/12/2020,99,9,1,218,1,1993,10,26,10/26/1993,27,99,9,9,8,9,9,916,91601,1,1,218,2,1993,8,22,8/22/1993,27,99,9,9,4,9,17,1701,170112,1
17,1701,170112,2020,1,enero,16,1/16/2020,99,9,2,862,1,1981,1,11,01/11/1981,40,99,9,9,6,9,17,1701,170103,1,1,218,2,1993,7,28,7/28/1993,27,99,9,9,8,9,17,1701,170103,1
17,1701,170126,2020,2,febrero,7,02/07/2020,99,9,1,218,1,1990,1,25,1/25/1990,31,99,9,9,6,9,17,1701,170126,1,1,218,2,1993,10,16,10/16/1993,27,99,9,9,8,9,17,1701,170150,1
17,1702,170202,2020,6,junio,30,6/30/2020,99,9,1,218,1,1989,11,23,11/23/1989,31,99,9,9,6,9,17,1702,170202,1,1,218,2,1993,8,29,8/29/1993,27,99,9,9,8,9,17,1702,170203,1
17,1705,170501,2020,12,diciembre,10,12/10/2020,99,9,1,218,1,1993,9,14,9/14/1993,27,99,9,9,8,9,17,1701,170156,2,1,218,2,1993,4,22,4/22/1993,27,99,9,9,8,9,17,1701,170121,1
17,1709,170950,2020,12,diciembre,21,12/21/2020,99,9,1,218,1,1965,10,8,10/08/1965,55,99,9,9,6,9,17,1709,170950,1,1,218,2,1994,2,12,02/12/1994,27,99,9,9,6,9,17,1709,170950,1
17,1702,170202,2020,6,junio,30,6/30/2020,99,9,1,218,1,1989,11,23,11/23/1989,31,99,9,9,6,9,17,1702,170202,1,1,218,2,1993,8,29,8/29/1993,27,99,9,9,8,9,17,1702,170203,1
17,1705,170501,2020,12,diciembre,10,12/10/2020,99,9,1,218,1,1993,9,14,9/14/1993,27,99,9,9,8,9,17,1701,170156,2,1,218,2,1993,4,22,4/22/1993,27,99,9,9,8,9,17,1701,170121,1
17,1709,170950,2020,12,diciembre,21,12/21/2020,99,9,1,218,1,1965,10,8,10/08/1965,55,99,9,9,6,9,17,1709,170950,1,1,218,2,1994,2,12,02/12/1994,27,99,9,9,6,9,17,1709,170950,1
17,1701,170103,2020,1,enero,15,1/15/2020,99,9,1,218,1,1991,9,1,09/01/1991,29,99,9,9,6,9,17,1701,170130,1,1,218,2,1995,2,9,02/09/1995,26,99,9,9,8,9,17,1701,170150,1
17,1701,170110,2020,2,febrero,3,02/03/2020,99,9,1,218,1,1996,5,29,5/29/1996,24,99,9,9,6,9,17,1701,170110,1,1,218,2,1994,9,10,09/10/1994,26,99,9,9,6,9,17,1701,170110,1
17,1702,170202,2020,7,julio,16,7/16/2020,99,9,1,218,1,1995,12,21,12/21/1995,25,99,9,9,6,9,17,1702,170202,1,1,218,2,1994,11,9,11/09/1994,26,99,9,9,6,9,17,1702,170202,1
17,1701,170126,2020,10,octubre,16,10/16/2020,99,9,1,218,1,1994,5,1,05/01/1994,26,99,9,9,4,9,17,1701,170180,2,1,218,2,1994,9,2,09/02/1994,26,99,9,9,6,9,17,1701,170111,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1996,5,7,05/07/1996,24,99,9,9,4,9,17,1701,170110,1,1,218,2,1994,4,29,4/29/1994,26,99,9,9,6,9,17,1701,170110,1
17,1701,170112,2020,1,enero,16,1/16/2020,99,9,1,218,1,1986,9,20,9/20/1986,34,99,9,9,6,9,17,1701,170131,1,1,218,2,1994,6,10,06/10/1994,26,99,9,9,6,9,17,1701,170109,1
17,1701,170103,2020,11,noviembre,6,11/06/2020,99,9,1,218,1,1989,6,18,6/18/1989,31,99,9,9,8,9,17,1701,170108,1,1,218,2,1994,7,28,7/28/1994,26,99,9,9,8,9,17,1701,170109,1
17,1701,170112,2020,12,diciembre,30,12/30/2020,99,9,1,218,1,1992,1,12,01/12/1992,29,99,9,9,8,9,17,1701,170124,1,1,218,2,1995,1,31,1/31/1995,26,99,9,9,8,9,17,1701,170106,1
17,1701,170160,2020,8,agosto,19,8/19/2020,99,9,1,218,1,1991,8,9,08/09/1991,29,99,9,9,8,9,17,1701,170109,1,1,218,2,1994,5,18,5/18/1994,26,99,9,9,8,9,17,1701,170109,1
17,1701,170103,2020,11,noviembre,6,11/06/2020,99,9,1,218,1,1989,6,18,6/18/1989,31,99,9,9,8,9,17,1701,170108,1,1,218,2,1994,7,28,7/28/1994,26,99,9,9,8,9,17,1701,170109,1
17,1701,170112,2020,12,diciembre,30,12/30/2020,99,9,1,218,1,1992,1,12,01/12/1992,29,99,9,9,8,9,17,1701,170124,1,1,218,2,1995,1,31,1/31/1995,26,99,9,9,8,9,17,1701,170106,1
17,1701,170160,2020,8,agosto,19,8/19/2020,99,9,1,218,1,1991,8,9,08/09/1991,29,99,9,9,8,9,17,1701,170109,1,1,218,2,1994,5,18,5/18/1994,26,99,9,9,8,9,17,1701,170109,1
17,1701,170126,2020,1,enero,17,1/17/2020,99,9,2,862,1,1990,10,29,10/29/1990,30,99,9,9,2,9,17,1701,170150,1,2,862,2,1995,11,4,11/04/1995,25,99,9,9,2,9,17,1701,170101,1
17,1703,170350,2020,9,septiembre,18,9/18/2020,99,9,1,218,1,1985,10,5,10/05/1985,35,99,9,9,6,9,17,1703,170350,1,1,218,2,1996,1,14,1/14/1996,25,99,9,9,6,9,17,1703,170350,1
17,1701,170112,2020,11,noviembre,17,11/17/2020,99,9,2,862,1,1994,1,23,1/23/1994,27,99,9,9,2,9,17,1701,170124,1,1,218,2,1995,11,5,11/05/1995,25,99,9,9,8,9,17,1701,170124,1
17,1701,170177,2020,12,diciembre,17,12/17/2020,99,9,1,218,1,1994,5,1,05/01/1994,26,99,9,9,8,9,17,1701,170124,1,1,218,2,1995,9,6,09/06/1995,25,99,9,9,8,9,17,1701,170102,1
17,1701,170177,2020,12,diciembre,17,12/17/2020,99,9,1,218,1,1994,5,1,05/01/1994,26,99,9,9,8,9,17,1701,170124,1,1,218,2,1995,9,6,09/06/1995,25,99,9,9,8,9,17,1701,170102,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1998,4,30,4/30/1998,22,99,9,9,6,9,12,1211,121150,1,1,218,2,1996,5,25,5/25/1996,24,99,9,9,6,9,17,1701,170110,1
17,1701,170103,2020,7,julio,24,7/24/2020,99,9,1,218,1,1995,11,26,11/26/1995,25,99,9,9,6,9,17,1701,170150,1,1,218,2,1997,3,11,03/11/1997,24,99,9,9,8,9,17,1701,170122,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1998,4,30,4/30/1998,22,99,9,9,6,9,12,1211,121150,1,1,218,2,1996,5,25,5/25/1996,24,99,9,9,6,9,17,1701,170110,1
17,1701,170103,2020,7,julio,24,7/24/2020,99,9,1,218,1,1995,11,26,11/26/1995,25,99,9,9,6,9,17,1701,170150,1,1,218,2,1997,3,11,03/11/1997,24,99,9,9,8,9,17,1701,170122,1
17,1701,170160,2020,8,agosto,28,8/28/2020,99,9,1,218,1,1990,6,6,06/06/1990,30,99,9,9,8,9,17,1701,170102,1,1,218,2,1997,4,5,04/05/1997,23,99,9,9,8,9,17,1701,170127,1
17,1701,170126,2020,12,diciembre,11,12/11/2020,99,9,1,218,1,2000,5,29,5/29/2000,20,99,9,9,4,9,17,1701,170119,1,1,218,2,1997,11,29,11/29/1997,23,99,9,9,6,9,17,1701,170128,1
17,1701,170126,2020,12,diciembre,11,12/11/2020,99,9,1,218,1,2000,5,29,5/29/2000,20,99,9,9,4,9,17,1701,170119,1,1,218,2,1997,11,29,11/29/1997,23,99,9,9,6,9,17,1701,170128,1
17,1701,170110,2020,2,febrero,7,02/07/2020,99,9,1,218,1,1990,10,24,10/24/1990,30,99,9,9,4,9,17,1701,170110,1,1,218,2,1999,2,5,02/05/1999,22,99,9,9,6,9,17,1701,170110,1
17,1701,170112,2020,11,noviembre,5,11/05/2020,99,9,1,218,1,1995,3,17,3/17/1995,26,99,9,9,8,9,17,1701,170131,1,1,218,2,1998,7,6,07/06/1998,22,99,9,9,8,9,17,1701,170150,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1998,2,7,02/07/1998,23,99,9,9,4,9,17,1701,170106,1,1,218,2,1999,2,25,2/25/1999,22,99,9,9,4,9,17,1701,170110,1
17,1701,170126,2020,10,octubre,29,10/29/2020,99,9,1,218,1,1997,5,23,5/23/1997,23,99,9,9,6,9,17,1701,170132,1,1,218,2,1998,11,29,11/29/1998,22,99,9,9,6,9,17,1701,170109,1
17,1701,170126,2020,8,agosto,21,8/21/2020,99,9,1,218,1,1998,10,18,10/18/1998,22,99,9,9,6,9,11,1116,111651,2,1,218,2,1998,6,4,06/04/1998,22,99,9,9,6,9,17,1701,170128,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1998,2,7,02/07/1998,23,99,9,9,4,9,17,1701,170106,1,1,218,2,1999,2,25,2/25/1999,22,99,9,9,4,9,17,1701,170110,1
17,1701,170126,2020,10,octubre,29,10/29/2020,99,9,1,218,1,1997,5,23,5/23/1997,23,99,9,9,6,9,17,1701,170132,1,1,218,2,1998,11,29,11/29/1998,22,99,9,9,6,9,17,1701,170109,1
17,1701,170126,2020,8,agosto,21,8/21/2020,99,9,1,218,1,1998,10,18,10/18/1998,22,99,9,9,6,9,11,1116,111651,2,1,218,2,1998,6,4,06/04/1998,22,99,9,9,6,9,17,1701,170128,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1996,11,30,11/30/1996,24,99,9,9,6,9,17,1701,170110,1,1,218,2,1999,9,10,09/10/1999,21,99,9,9,6,9,17,1701,170110,1
17,1701,170126,2020,10,octubre,2,10/02/2020,99,9,1,218,1,1980,11,15,11/15/1980,40,99,9,9,6,9,17,1703,170350,1,1,218,2,1999,5,12,05/12/1999,21,99,9,9,4,9,17,1701,170128,1
17,1701,170126,2020,7,julio,29,7/29/2020,99,9,1,218,1,1997,11,20,11/20/1997,23,99,9,9,6,9,17,1701,170108,1,1,218,2,1999,8,12,08/12/1999,21,99,9,9,6,9,17,1701,170150,1
17,1701,170126,2020,11,noviembre,27,11/27/2020,99,9,1,218,1,1996,11,26,11/26/1996,24,99,9,9,6,9,17,1701,170108,1,1,218,2,1999,10,8,10/08/1999,21,99,9,9,6,9,17,1701,170111,1
17,1701,170126,2020,10,octubre,2,10/02/2020,99,9,1,218,1,1980,11,15,11/15/1980,40,99,9,9,6,9,17,1703,170350,1,1,218,2,1999,5,12,05/12/1999,21,99,9,9,4,9,17,1701,170128,1
17,1701,170126,2020,7,julio,29,7/29/2020,99,9,1,218,1,1997,11,20,11/20/1997,23,99,9,9,6,9,17,1701,170108,1,1,218,2,1999,8,12,08/12/1999,21,99,9,9,6,9,17,1701,170150,1
17,1701,170126,2020,11,noviembre,27,11/27/2020,99,9,1,218,1,1996,11,26,11/26/1996,24,99,9,9,6,9,17,1701,170108,1,1,218,2,1999,10,8,10/08/1999,21,99,9,9,6,9,17,1701,170111,1
17,1701,170126,2020,1,enero,29,1/29/2020,99,9,1,218,1,1997,1,29,1/29/1997,24,99,9,9,6,9,17,1701,170121,1,1,218,2,2000,4,27,4/27/2000,20,99,9,9,8,9,17,1701,170108,1
17,1701,170126,2020,1,enero,29,1/29/2020,99,9,1,218,1,1997,1,29,1/29/1997,24,99,9,9,6,9,17,1701,170121,1,1,218,2,2000,4,27,4/27/2000,20,99,9,9,8,9,17,1701,170108,1
17,1701,170126,2020,9,septiembre,10,09/10/2020,99,9,1,218,1,1995,6,9,06/09/1995,25,99,9,9,6,9,17,1701,170150,1,1,218,2,2001,11,11,11/11/2001,19,99,9,9,6,9,17,1701,170109,1
17,1701,170126,2020,9,septiembre,10,09/10/2020,99,9,1,218,1,1995,6,9,06/09/1995,25,99,9,9,6,9,17,1701,170150,1,1,218,2,2001,11,11,11/11/2001,19,99,9,9,6,9,17,1701,170109,1
17,1701,170112,2020,5,mayo,22,5/22/2020,99,9,1,218,1,1987,2,3,02/03/1987,34,99,9,9,6,9,18,1807,180701,1,1,218,2,1990,10,17,10/17/1990,30,99,9,9,6,9,18,1807,180701,1
17,1701,170112,2020,5,mayo,22,5/22/2020,99,9,1,218,1,1987,2,3,02/03/1987,34,99,9,9,6,9,18,1807,180701,1,1,218,2,1990,10,17,10/17/1990,30,99,9,9,6,9,18,1807,180701,1
17,1701,170112,2020,5,mayo,22,5/22/2020,99,9,1,218,1,1987,2,3,02/03/1987,34,99,9,9,6,9,18,1807,180701,1,1,218,2,1990,10,17,10/17/1990,30,99,9,9,6,9,18,1807,180701,1
17,1701,170112,2020,2,febrero,27,2/27/2020,99,9,1,218,1,1991,6,14,6/14/1991,29,99,9,9,4,9,18,1801,180104,1,1,218,2,1992,8,11,08/11/1992,28,99,9,9,6,9,18,1801,180104,1
9,901,90110,2020,1,enero,27,1/27/2020,99,9,1,218,1,1978,9,23,9/23/1978,42,99,9,9,6,9,20,2003,200350,1,2,250,2,9999,99,99, ,999,99,9,9,99,9,20,2003,200350,1
9,901,90110,2020,9,septiembre,21,9/21/2020,99,9,1,218,1,1993,2,3,02/03/1993,28,99,9,9,6,9,20,2001,200150,1,2,756,2,9999,99,99, ,999,99,9,9,99,9,20,2001,200150,1
9,901,90110,2020,10,octubre,22,10/22/2020,99,9,1,218,1,1992,2,17,2/17/1992,29,99,9,9,6,9,20,2001,200150,1,2,840,2,9999,99,99, ,999,99,9,9,99,9,20,2001,200150,1
9,901,90110,2020,12,diciembre,4,12/04/2020,99,9,1,218,1,1992,5,8,05/08/1992,28,99,9,9,8,9,20,2001,200150,1,2,840,2,1997,6,7,06/07/1997,23,99,9,9,2,9,20,2001,200150,1
17,1701,170103,2020,3,marzo,4,03/04/2020,99,9,1,218,1,1995,11,27,11/27/1995,25,99,9,9,8,9,11,1103,110353,2,1,218,2,1997,5,23,5/23/1997,23,99,9,9,6,9,21,2101,210150,1
9,901,90110,2020,10,octubre,8,10/08/2020,99,9,2,170,1,1979,1,3,01/03/1979,42,99,9,9,8,9,9,901,90112,1,1,218,2,1992,5,29,5/29/1992,28,99,9,9,8,9,22,2201,220150,1
9,901,90110,2020,8,agosto,24,8/24/2020,99,9,2,756,1,1994,4,25,4/25/1994,26,99,9,9,6,9,23,2301,230106,1,1,218,2,9999,99,99, ,999,99,9,9,99,9,23,2301,230106,1
9,901,90110,2020,12,diciembre,18,12/18/2020,99,9,1,218,1,1951,10,17,10/17/1951,69,99,9,9,8,9,9,901,90106,1,1,218,2,1980,3,22,3/22/1980,41,99,9,9,6,9,23,2301,230105,1
9,914,91450,2020,8,agosto,7,08/07/2020,99,9,1,218,1,1984,12,9,12/09/1984,36,99,9,9,6,9,12,1207,120702,1,1,218,2,1990,1,16,1/16/1990,31,99,9,9,4,9,23,2301,230105,1
9,901,90114,2020,5,mayo,28,5/28/2020,99,9,1,218,1,1986,2,28,2/28/1986,35,99,9,9,6,9,9,901,90114,1,1,218,2,1990,4,16,4/16/1990,30,99,9,9,8,9,23,2301,230106,1
9,914,91450,2020,11,noviembre,17,11/17/2020,99,9,1,218,1,1993,8,23,8/23/1993,27,99,9,9,4,9,9,924,92450,1,1,218,2,1996,8,9,08/09/1996,24,99,9,9,4,9,23,2301,230105,1
9,901,90110,2020,10,octubre,2,10/02/2020,99,9,1,218,1,1989,5,20,5/20/1989,31,99,9,9,8,9,9,901,90112,1,1,218,2,1996,12,13,12/13/1996,24,99,9,9,4,9,23,2301,230106,1
9,901,90110,2020,10,octubre,2,10/02/2020,99,9,1,218,1,1989,5,20,5/20/1989,31,99,9,9,8,9,9,901,90112,1,1,218,2,1996,12,13,12/13/1996,24,99,9,9,4,9,23,2301,230106,1
9,901,90112,2020,6,junio,25,6/25/2020,99,9,1,218,1,1987,1,29,1/29/1987,34,99,9,9,8,9,24,2402,240250,1,2,999,2,9999,99,99, ,999,99,9,9,99,9,24,2402,240250,1
9,901,90112,2020,9,septiembre,19,9/19/2020,99,9,1,218,1,2000,6,25,6/25/2000,20,99,9,9,6,9,24,2402,240250,1,2,999,2,9999,99,99, ,999,99,9,9,99,9,24,2402,240250,1
9,914,91450,2020,8,agosto,28,8/28/2020,99,9,1,218,1,1938,8,29,8/29/1938,82,99,9,9,4,9,9,914,91450,1,1,218,2,1969,5,25,5/25/1969,51,99,9,9,8,9,24,2401,240102,1
17,1701,170110,2020,2,febrero,14,2/14/2020,99,9,1,218,1,1977,4,18,4/18/1977,43,99,9,9,6,9,17,1701,170150,1,1,218,2,1971,11,18,11/18/1971,49,99,9,9,6,9,24,2402,240250,1
9,901,90110,2020,10,octubre,13,10/13/2020,99,9,1,218,1,1989,6,29,6/29/1989,31,99,9,9,8,9,9,901,90104,1,1,218,2,1990,4,27,4/27/1990,30,99,9,9,8,9,24,2402,240250,1
17,1701,170160,2020,11,noviembre,16,11/16/2020,99,9,1,218,1,1993,6,28,6/28/1993,27,99,9,9,8,9,17,1701,170106,1,1,218,2,1993,11,15,11/15/1993,27,99,9,9,6,9,24,2401,240102,1
17,1701,170112,2020,1,enero,10,01/10/2020,99,9,1,218,1,1969,10,15,10/15/1969,51,99,9,9,3,9,18,1801,180153,2,1,218,2,1971,4,6,04/06/1971,49,99,9,9,3,9,88,8800,880000,1
17,1701,170112,2020,1,enero,10,01/10/2020,99,9,1,218,1,1969,10,15,10/15/1969,51,99,9,9,3,9,18,1801,180153,2,1,218,2,1971,4,6,04/06/1971,49,99,9,9,3,9,88,8800,880000,1
9,901,90110,2020,8,agosto,28,8/28/2020,99,9,1,218,1,1984,11,7,11/07/1984,36,99,9,9,6,9,3,304,30451,2,2,320,2,9999,99,99, ,999,99,9,9,99,9,3,304,30451,2
9,901,90110,2020,9,septiembre,21,9/21/2020,99,9,1,218,1,1991,5,8,05/08/1991,29,99,9,9,6,9,5,501,50154,2,2,862,2,9999,99,99, ,999,99,9,9,99,9,5,501,50154,2
9,914,91450,2020,11,noviembre,6,11/06/2020,99,9,1,218,1,1994,4,19,4/19/1994,26,99,9,9,8,9,9,901,90112,1,1,218,2,1993,2,11,02/11/1993,28,99,9,9,8,9,5,501,50161,2
9,901,90114,2020,9,septiembre,30,9/30/2020,99,9,1,218,1,1970,8,24,8/24/1970,50,99,9,9,4,9,9,901,90104,1,1,218,2,1963,3,7,03/07/1963,58,99,9,9,4,9,8,807,80755,2
17,1701,170160,2020,7,julio,1,07/01/2020,99,9,1,218,1,1953,6,2,06/02/1953,67,99,9,9,6,9,17,1701,170160,2,1,218,2,1978,12,25,12/25/1978,42,99,9,9,8,9,8,804,80454,2
17,1701,170112,2020,6,junio,25,6/25/2020,99,9,1,218,1,1982,3,16,3/16/1982,39,99,9,9,6,9,17,1701,170109,1,1,218,2,1996,12,20,12/20/1996,24,99,9,9,6,9,8,806,80653,2
9,901,90156,2020,12,diciembre,18,12/18/2020,99,9,1,218,1,1950,10,5,10/05/1950,70,99,9,9,4,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90157,2020,8,agosto,14,8/14/2020,99,9,1,218,1,1949,10,24,10/24/1949,71,99,9,9,4,9,9,901,90157,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90157,2
9,901,90156,2020,11,noviembre,20,11/20/2020,99,9,1,218,1,1996,10,31,10/31/1996,24,99,9,9,6,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90112,2020,12,diciembre,24,12/24/2020,99,9,1,218,1,1986,11,20,11/20/1986,34,99,9,9,4,9,9,906,90656,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,906,90656,2
9,901,90112,2020,11,noviembre,10,11/10/2020,99,9,1,218,1,1984,9,17,9/17/1984,36,99,9,9,6,9,9,906,90656,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,906,90656,2
9,901,90112,2020,8,agosto,12,08/12/2020,99,9,1,218,1,1995,1,1,01/01/1995,26,99,9,9,4,9,9,901,90158,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90158,2
9,901,90156,2020,1,enero,31,1/31/2020,99,9,1,218,1,1996,2,7,02/07/1996,25,99,9,9,6,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90112,2020,9,septiembre,23,9/23/2020,99,9,1,218,1,1940,4,11,04/11/1940,80,99,9,9,4,9,9,901,90158,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90158,2
9,901,90112,2020,7,julio,23,7/23/2020,99,9,1,218,1,1993,6,13,6/13/1993,27,99,9,9,6,9,9,906,90656,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,906,90656,2
9,901,90156,2020,1,enero,31,1/31/2020,99,9,1,218,1,1997,6,2,06/02/1997,23,99,9,9,6,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90156,2020,1,enero,31,1/31/2020,99,9,1,218,1,1997,5,16,5/16/1997,23,99,9,9,8,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90156,2020,11,noviembre,6,11/06/2020,99,9,1,218,1,1985,3,25,3/25/1985,36,99,9,9,6,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,921,92150,2020,9,septiembre,11,09/11/2020,99,9,1,218,1,1957,6,9,06/09/1957,63,99,9,9,4,9,9,901,90156,2,1,218,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90112,2020,9,septiembre,24,9/24/2020,99,9,1,218,1,1993,5,4,05/04/1993,27,99,9,9,6,9,9,901,90158,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90158,2
9,901,90156,2020,11,noviembre,12,11/12/2020,99,9,1,218,1,1997,11,28,11/28/1997,23,99,9,9,6,9,9,901,90153,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90153,2
9,901,90156,2020,1,enero,31,1/31/2020,99,9,1,218,1,1982,3,26,3/26/1982,38,99,9,9,4,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90112,2020,12,diciembre,3,12/03/2020,99,9,1,218,1,1966,6,26,6/26/1966,54,99,9,9,6,9,9,901,90158,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90158,2
9,901,90158,2020,2,febrero,5,02/05/2020,99,9,1,218,1,1985,5,11,05/11/1985,35,99,9,9,4,9,9,901,90158,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90158,2
9,901,90112,2020,12,diciembre,24,12/24/2020,99,9,1,218,1,1966,6,23,6/23/1966,54,99,9,9,99,9,9,911,91154,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,911,91154,2
9,901,90156,2020,12,diciembre,18,12/18/2020,99,9,1,218,1,1991,8,28,8/28/1991,29,99,9,9,6,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,901,90156,2020,12,diciembre,30,12/30/2020,99,9,1,218,1,1973,3,24,3/24/1973,48,99,9,9,6,9,9,901,90156,2,2,999,2,9999,99,99, ,999,99,9,9,99,9,9,901,90156,2
9,919,91951,2020,1,enero,7,01/07/2020,99,9,1,218,1,1949,1,12,01/12/1949,72,99,9,9,4,9,9,919,91951,2,1,218,2,1949,1,10,01/10/1949,72,99,9,9,3,9,9,919,91951,2
9,914,91450,2020,12,diciembre,18,12/18/2020,99,9,1,218,1,1954,9,3,09/03/1954,66,99,9,9,2,9,9,914,91450,1,1,218,2,1961,8,2,08/02/1961,59,99,9,9,2,9,9,914,91451,2
9,914,91450,2020,12,diciembre,18,12/18/2020,99,9,1,218,1,1954,9,3,09/03/1954,66,99,9,9,2,9,9,914,91450,1,1,218,2,1961,8,2,08/02/1961,59,99,9,9,2,9,9,914,91451,2
9,901,90110,2020,2,febrero,18,2/18/2020,99,9,1,218,1,1979,5,11,05/11/1979,41,99,9,9,4,9,9,910,91050,1,1,218,2,1970,11,4,11/04/1970,50,99,3,9,6,9,9,911,91154,2
9,901,90110,2020,2,febrero,18,2/18/2020,99,9,1,218,1,1979,5,11,05/11/1979,41,99,9,9,4,9,9,910,91050,1,1,218,2,1970,11,4,11/04/1970,50,99,3,9,6,9,9,911,91154,2
9,914,91450,2020,12,diciembre,22,12/22/2020,99,9,1,218,1,1971,10,15,10/15/1971,49,99,9,9,99,9,9,914,91452,2,1,218,2,1973,12,25,12/25/1973,47,99,9,9,4,9,9,914,91452,2
9,914,91450,2020,12,diciembre,22,12/22/2020,99,9,1,218,1,1971,10,15,10/15/1971,49,99,9,9,99,9,9,914,91452,2,1,218,2,1973,12,25,12/25/1973,47,99,9,9,4,9,9,914,91452,2
9,910,91050,2020,7,julio,6,07/06/2020,99,9,1,218,1,1973,9,27,9/27/1973,47,99,9,9,4,9,9,910,91053,2,1,218,2,1974,6,18,6/18/1974,46,99,9,9,4,9,9,910,91053,2
9,916,91601,2020,10,octubre,14,10/14/2020,99,9,1,218,1,1966,3,15,3/15/1966,55,99,9,9,6,9,9,916,91601,1,1,218,2,1975,8,15,8/15/1975,45,99,9,9,6,9,9,916,91651,2
9,921,92150,2020,9,septiembre,25,9/25/2020,99,9,1,218,1,1983,2,10,02/10/1983,38,99,9,9,4,9,9,921,92150,1,1,218,2,1979,8,20,8/20/1979,41,99,9,9,4,9,9,901,90156,2
9,921,92150,2020,3,marzo,7,03/07/2020,99,9,1,218,1,1972,3,7,03/07/1972,49,99,9,9,4,9,9,901,90105,1,1,218,2,1980,12,1,12/01/1980,40,99,9,9,4,9,9,901,90156,2
9,921,92150,2020,12,diciembre,4,12/04/2020,99,9,1,218,1,1982,3,19,3/19/1982,39,99,9,9,6,9,9,901,90152,2,1,218,2,1984,1,7,01/07/1984,37,99,9,9,8,9,9,901,90152,2
9,914,91450,2020,12,diciembre,11,12/11/2020,99,9,1,218,1,1977,8,2,08/02/1977,43,99,9,9,6,9,9,914,91450,1,1,218,2,1984,8,31,8/31/1984,36,99,9,9,8,9,9,914,91451,2
