fecha;consumo_kWh
1/1/2018;2169
1/1/2018;2134
1/1/2018;3689
1/1/2018;992,46
1/1/2018;1149
1/1/2018;934
1/1/2018;614
1/1/2018;1873
1/1/2018;1419
1/1/2018;1798
1/1/2018;2207
1/1/2018;0
1/1/2018;757
1/1/2018;1830
1/1/2018;2346
1/1/2018;1892
1/1/2018;1035
1/1/2018;2550
1/1/2018;1726
1/1/2018;1244
1/1/2018;1457
1/1/2018;218
1/1/2018;635
1/1/2018;915
1/1/2018;5149
1/1/2018;1694
1/1/2018;1528
1/1/2018;1591
1/1/2018;2324
1/1/2018;1347
1/1/2018;905
1/1/2018;2859
1/1/2018;1375
1/1/2018;789
1/1/2018;1876
1/1/2018;542
1/1/2018;977
1/1/2018;2906
1/1/2018;3278,28
1/1/2018;1041
1/1/2018;953
1/1/2018;302
1/1/2018;2455
1/1/2018;1771
1/1/2018;530
1/1/2018;1395
1/1/2018;1106
1/1/2018;2053
1/1/2018;2809
1/1/2018;1636
1/1/2018;25
1/1/2018;2577
1/1/2018;2716
1/1/2018;2335
1/1/2018;445
1/1/2018;1093
1/1/2018;2624
1/1/2018;450
1/1/2018;2131
1/1/2018;2232
1/1/2018;1169
1/1/2018;850
1/1/2018;2668
1/1/2018;400
1/1/2018;1673
1/1/2018;3039
1/1/2018;1554
1/1/2018;1065
1/1/2018;1440
1/1/2018;2214
1/1/2018;2883
1/1/2018;3091
1/1/2018;593
1/1/2018;112
1/1/2018;1327
1/1/2018;4161
1/1/2018;1680
1/1/2018;2713
1/1/2018;2179
1/1/2018;2559
1/1/2018;1817
1/1/2018;3493
1/1/2018;1468
1/1/2018;1471
1/1/2018;2496
1/1/2018;2544
1/1/2018;3371
1/1/2018;1722
1/1/2018;1614
1/1/2018;1610
1/1/2018;2033
1/1/2018;1373
1/1/2018;2810
1/1/2018;4130
1/1/2018;1995
1/1/2018;777
1/1/2018;2364
1/1/2018;1579
1/1/2018;1162
1/1/2018;2485
1/1/2018;4121
1/1/2018;3555
1/1/2018;1799
1/1/2018;4313
1/1/2018;799
1/1/2018;1599
1/1/2018;0
1/1/2018;1741
1/1/2018;1564
1/1/2018;0
1/1/2018;1535
1/1/2018;2720
1/1/2018;3098
1/1/2018;1368
1/1/2018;2866
1/1/2018;1755
1/1/2018;2066
1/1/2018;1260
1/1/2018;2780
1/1/2018;2595
1/1/2018;2035
1/1/2018;2024
1/1/2018;1563
1/1/2018;2691
1/1/2018;5112
1/1/2018;6865
1/1/2018;3970
1/1/2018;3068
1/1/2018;584
1/1/2018;594
1/1/2018;1971
1/1/2018;6391
1/1/2018;7650
1/1/2018;608
1/1/2018;2447
1/1/2018;7347
1/1/2018;2173
1/1/2018;1285
1/1/2018;1554
1/1/2018;4743
1/1/2018;869
1/1/2018;1700
1/1/2018;1390
1/1/2018;6505
1/1/2018;858
1/1/2018;1480
1/1/2018;641
1/1/2018;4604
1/1/2018;1282
1/1/2018;2610
1/1/2018;2145
1/1/2018;1215
1/1/2018;2791
1/1/2018;2991
1/1/2018;646
1/1/2018;1196
1/1/2018;2207
1/1/2018;1553
1/1/2018;1788
1/1/2018;897
1/1/2018;2356
1/1/2018;569
1/1/2018;805
1/1/2018;1555
1/1/2018;10882
1/1/2018;1462
1/1/2018;2740
1/1/2018;503
1/1/2018;1090
1/1/2018;482
1/1/2018;1039
1/1/2018;899
1/1/2018;520
1/1/2018;1624
1/1/2018;1004
1/1/2018;0
1/1/2018;138516
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;0
1/1/2018;5089
1/1/2018;0
1/1/2018;6547
1/1/2018;0
1/1/2018;0
1/2/2018;1.924
1/2/2018;1687
1/2/2018;887
1/2/2018;1530
1/2/2018;2032
1/2/2018;2484
1/2/2018;1374
1/2/2018;1720
1/2/2018;4783,4
1/2/2018;10565
1/2/2018;1188
1/2/2018;2354
1/2/2018;2084
1/2/2018;1905
1/2/2018;2151
1/2/2018;1616
1/2/2018;3154
1/2/2018;2357
1/2/2018;2026
1/2/2018;3120,9
1/2/2018;4038,38
1/2/2018;2208
1/2/2018;6994,1
1/2/2018;2263,5
1/2/2018;2461
1/2/2018;111
1/2/2018;6093
1/2/2018;2114
1/2/2018;3729,7
1/2/2018;1338
1/2/2018;1337
1/2/2018;1879
1/2/2018;2196
1/2/2018;1744
1/2/2018;998
1/2/2018;2585,6
1/2/2018;2269,3
1/2/2018;895
1/2/2018;2260
1/2/2018;596
1/2/2018;4830,2
1/2/2018;6967,3
1/2/2018;2100
1/2/2018;786
1/2/2018;1368
1/2/2018;2284
1/2/2018;1246
1/2/2018;5020,2
1/2/2018;3229
1/2/2018;705
1/2/2018;887
1/2/2018;1658
1/2/2018;4102,8
1/2/2018;662
1/2/2018;2370,4
1/2/2018;808
1/2/2018;2769
1/2/2018;4015,9
1/2/2018;3155
1/2/2018;4087
1/2/2018;2434
1/2/2018;979
1/2/2018;987
1/2/2018;1101
1/2/2018;1979
1/2/2018;670
1/2/2018;3799
1/2/2018;616
1/2/2018;1619
1/2/2018;2101
1/2/2018;2112
1/2/2018;3316
1/2/2018;0
1/2/2018;772
1/2/2018;1761
1/2/2018;2696
1/2/2018;5190
1/2/2018;933
1/2/2018;74787,06
1/2/2018;2039
1/2/2018;3964,36
1/2/2018;3504
1/2/2018;2721
1/2/2018;1221
1/2/2018;3581
1/2/2018;930
1/2/2018;1096
1/2/2018;3842,59
1/2/2018;1540
1/2/2018;95
1/2/2018;2607,6
1/2/2018;5206
1/2/2018;192
1/2/2018;410
1/2/2018;893
1/2/2018;472
1/2/2018;1998
1/2/2018;2681
1/2/2018;385
1/2/2018;927
1/2/2018;1665
1/2/2018;5038
1/2/2018;1033
1/2/2018;2574
1/2/2018;1775
1/2/2018;1439
1/2/2018;2291
1/2/2018;236
1/2/2018;835
1/2/2018;3195,86
1/2/2018;1250
1/2/2018;1497
1/2/2018;2702
1/2/2018;1358
1/2/2018;2971
1/2/2018;2214
1/2/2018;821
1/2/2018;2074
1/2/2018;7332
1/2/2018;2597
1/2/2018;3415,5
1/2/2018;718
1/2/2018;1715
1/2/2018;2169
1/2/2018;860
1/2/2018;6692,2
1/2/2018;1630,98
1/2/2018;6469,3
1/2/2018;2411
1/2/2018;1458
1/2/2018;922
1/2/2018;1026
1/2/2018;3007
1/2/2018;1230
1/2/2018;1792
1/2/2018;3052
1/2/2018;2863
1/2/2018;555
1/2/2018;716
1/2/2018;1936,2
1/2/2018;1337
1/2/2018;5878,88
1/2/2018;1268
1/2/2018;2562
1/2/2018;1411
1/2/2018;1046
1/2/2018;1935
1/2/2018;1856
1/2/2018;3067
1/2/2018;1027
1/2/2018;865
1/2/2018;139
1/2/2018;105
1/2/2018;116
1/2/2018;110
1/2/2018;2278
1/2/2018;1
1/2/2018;3180,4
1/2/2018;1058,76
1/2/2018;2780,3
1/2/2018;1049
1/2/2018;3175
1/2/2018;3552,31
1/2/2018;619
1/2/2018;2719
1/2/2018;721
1/2/2018;3389,95
1/2/2018;2899
1/2/2018;1282
1/2/2018;1405
1/2/2018;1351,5
1/2/2018;2478
1/2/2018;1328
1/2/2018;2182
1/2/2018;2529
1/2/2018;1840,2
1/2/2018;551
1/2/2018;87
1/2/2018;1958
1/2/2018;2828
1/2/2018;2832
1/2/2018;7946,22
1/2/2018;2457
1/2/2018;2498
1/2/2018;2721,78
1/2/2018;746
1/2/2018;4483
1/2/2018;2232
1/2/2018;70463,58
1/2/2018;2535,72
1/2/2018;1605
1/2/2018;2583
1/2/2018;948
1/2/2018;1
1/2/2018;266
1/2/2018;1225
1/2/2018;1480
1/2/2018;286
1/2/2018;756
1/2/2018;1889
1/2/2018;4064,46
1/2/2018;1479
1/2/2018;766
1/2/2018;2756,5
1/2/2018;929
1/2/2018;1957
1/2/2018;1631
1/2/2018;1918
1/2/2018;2588
1/2/2018;1738
1/2/2018;2126
1/2/2018;1291
1/2/2018;1398
1/2/2018;2616
1/2/2018;1949
1/2/2018;2337
1/2/2018;4002
1/2/2018;2567
1/2/2018;1258
1/2/2018;1227
1/2/2018;1240
1/2/2018;2934
1/2/2018;1609
1/2/2018;672
1/2/2018;1485
1/2/2018;3218
1/2/2018;7488
1/2/2018;4226
1/2/2018;2910
1/2/2018;1239
1/2/2018;1077
1/2/2018;2025
1/2/2018;1707
1/2/2018;3067
1/2/2018;2169
1/2/2018;3218
1/2/2018;2499
1/2/2018;0
1/2/2018;1952
1/2/2018;1837,02
1/2/2018;2819
1/2/2018;472
1/2/2018;2346
1/2/2018;2418
1/2/2018;235
1/2/2018;2597
1/2/2018;2465
1/2/2018;824
1/2/2018;1942
1/2/2018;3148
1/2/2018;1675
1/2/2018;4919
1/2/2018;2427
1/2/2018;2046
1/2/2018;2784
1/2/2018;1623
1/2/2018;2819
1/2/2018;1157
1/2/2018;923
1/2/2018;2731
1/2/2018;4680
1/2/2018;1282
1/2/2018;1883
1/2/2018;1742
1/2/2018;2083
1/2/2018;1089
1/2/2018;2598
1/2/2018;2434
1/2/2018;2154
1/2/2018;3053
1/2/2018;2592
1/2/2018;1925
1/2/2018;1009
1/2/2018;1686
1/2/2018;1786
1/2/2018;156
1/2/2018;117
1/2/2018;122
1/2/2018;2489
1/2/2018;4345
1/2/2018;2121
1/2/2018;207
1/2/2018;3888
1/2/2018;266
1/2/2018;1250
1/2/2018;836
1/2/2018;2295
1/2/2018;0
1/2/2018;2516
1/2/2018;1593
1/2/2018;1524
1/2/2018;1578,96
1/2/2018;766
1/2/2018;2576
1/2/2018;2680
1/2/2018;3542
1/2/2018;494
1/2/2018;1279
1/2/2018;3868
1/2/2018;740
1/2/2018;3187
1/2/2018;1597
1/2/2018;2103
1/2/2018;2073
1/2/2018;2716
1/2/2018;1935
1/2/2018;1298
1/2/2018;2421
1/2/2018;1304
1/2/2018;2402
1/2/2018;1913
1/2/2018;756
1/2/2018;3350
1/2/2018;4679
1/2/2018;1731
1/2/2018;1631
1/2/2018;1703
1/2/2018;2635
1/2/2018;262
1/2/2018;51
1/2/2018;1694
1/2/2018;1528
1/2/2018;1067
1/2/2018;1544
1/2/2018;3108
1/2/2018;2172
1/2/2018;1409
1/2/2018;2744
1/2/2018;3101
1/2/2018;3181
1/2/2018;3119
1/2/2018;1055
1/2/2018;2304
1/2/2018;2287
1/2/2018;2053
1/2/2018;2862
1/2/2018;1869
1/2/2018;2961
1/2/2018;1996
1/2/2018;2437
1/2/2018;2046
1/2/2018;1708
1/2/2018;1014
1/2/2018;413
1/2/2018;635
1/2/2018;1158
1/2/2018;1294
1/2/2018;1667
1/2/2018;784
1/2/2018;2476
1/2/2018;4437
1/2/2018;1455
1/2/2018;1462
1/2/2018;917
1/2/2018;1602
1/2/2018;2054
1/2/2018;2825
1/2/2018;1079
1/2/2018;1530
1/2/2018;1545
1/2/2018;0
1/2/2018;901
1/2/2018;2056
1/2/2018;2070
1/2/2018;236
1/2/2018;3817
1/2/2018;3229
1/2/2018;2083
1/2/2018;721,14
1/2/2018;1779
1/2/2018;2220
1/2/2018;1228
1/2/2018;1273
1/2/2018;877
1/2/2018;1052
1/2/2018;2268
1/2/2018;175
1/2/2018;1013
1/2/2018;1591
1/2/2018;707
1/2/2018;2567
1/2/2018;1724
1/2/2018;2823
1/2/2018;2114
1/2/2018;1749
1/2/2018;2319
1/2/2018;832,32
1/2/2018;1942
1/2/2018;3108
1/2/2018;1794
1/2/2018;1553
1/2/2018;3124
1/2/2018;1312
1/2/2018;2214
1/2/2018;2207
1/2/2018;2715
1/2/2018;2871,2
1/2/2018;2547
1/2/2018;1483
1/2/2018;2125
1/2/2018;4591
1/2/2018;2812
1/2/2018;1343
1/2/2018;1720,5
1/2/2018;1456
1/2/2018;1898
1/2/2018;991
1/2/2018;3106
1/2/2018;1273
1/2/2018;2054
1/2/2018;1861
1/2/2018;2557
1/2/2018;2057
1/2/2018;901
1/2/2018;2461,26
1/2/2018;0
1/2/2018;1871
1/2/2018;961
1/2/2018;3098
1/2/2018;1474
1/2/2018;1848
1/2/2018;2105
1/2/2018;1307
1/2/2018;1644
1/2/2018;1964
1/2/2018;2455
1/2/2018;1405
1/2/2018;999
1/2/2018;1783
1/2/2018;1524
1/2/2018;2309
1/2/2018;3241
1/2/2018;4308
1/2/2018;2067
1/2/2018;2580
1/2/2018;96
1/2/2018;2319
1/2/2018;787
1/2/2018;1942
1/2/2018;2939
1/2/2018;2916
1/2/2018;2267
1/2/2018;3178
1/2/2018;930
1/2/2018;1882
1/2/2018;2430
1/2/2018;1477
1/2/2018;3322
1/2/2018;2458
1/2/2018;0
1/2/2018;2640
1/2/2018;2781
1/2/2018;458
1/2/2018;2806
1/2/2018;3012
1/2/2018;1706
1/2/2018;1619
1/2/2018;1087
1/2/2018;2002
1/2/2018;1643
1/2/2018;1542
1/2/2018;2977,5
1/2/2018;3225,24
1/2/2018;0
1/2/2018;313
1/2/2018;1928
1/2/2018;0
1/2/2018;1969
1/2/2018;5906
1/2/2018;4198
1/2/2018;879
1/2/2018;1800
1/2/2018;1752
1/2/2018;1342
1/2/2018;568
1/2/2018;2592,6
1/2/2018;0
1/2/2018;3486
1/2/2018;1955
1/2/2018;1742
1/2/2018;7424
1/2/2018;11203
1/2/2018;6604
1/2/2018;866
1/2/2018;2663
1/2/2018;1230
1/2/2018;2001
1/2/2018;2346
1/2/2018;1461
1/2/2018;165
1/2/2018;175
1/2/2018;4062
1/2/2018;2440
1/2/2018;932
1/2/2018;2281
1/2/2018;2558
1/2/2018;2990
1/2/2018;139
1/2/2018;1778
1/2/2018;1856
1/2/2018;1918,6
1/2/2018;7242
1/2/2018;1652
1/2/2018;2829
1/2/2018;1977
1/2/2018;1917
1/2/2018;2000
1/2/2018;2700
1/2/2018;2397
1/2/2018;1329
1/2/2018;4242
1/2/2018;138
1/2/2018;182
1/2/2018;94
1/2/2018;111
1/2/2018;1391
1/2/2018;5472,9
1/2/2018;2277
1/2/2018;1937
1/2/2018;3863
1/2/2018;1902
1/2/2018;1185
1/2/2018;1211
1/2/2018;3949
1/2/2018;1195
1/2/2018;1578
1/2/2018;2903
1/2/2018;3474,53
1/2/2018;3643,92
1/2/2018;4013,6
1/2/2018;2208
1/2/2018;3407,3
1/2/2018;3035
1/2/2018;2363
1/2/2018;1104
1/2/2018;2556
1/2/2018;1834
1/2/2018;2265
1/2/2018;2248
1/2/2018;10282,9
1/2/2018;2579
1/2/2018;1597
1/2/2018;1740
1/2/2018;5633
1/2/2018;2764
1/2/2018;3015
1/2/2018;2249
1/2/2018;1707
1/2/2018;2098
1/2/2018;51918
1/2/2018;4603
1/2/2018;3074
1/2/2018;1470
1/2/2018;966
1/2/2018;2055
1/2/2018;1016
1/2/2018;4843,07
1/2/2018;2704
1/2/2018;1349
1/2/2018;3998,22
1/2/2018;2727
1/2/2018;2253
1/2/2018;2399
1/2/2018;2309
1/2/2018;3628
1/2/2018;475
1/2/2018;1075
1/2/2018;959
1/2/2018;3228,6
1/2/2018;2939
1/2/2018;549
1/2/2018;1218
1/2/2018;1397
1/2/2018;1191
1/2/2018;0
1/2/2018;2202
1/2/2018;545
1/2/2018;7508
1/2/2018;1328
1/2/2018;1451
1/2/2018;4529,6
1/2/2018;251
1/2/2018;2359
1/2/2018;1875
1/2/2018;0
1/2/2018;2548
1/2/2018;1892,1
1/2/2018;1326
1/2/2018;1936
1/2/2018;2906,8
1/2/2018;1853
1/2/2018;0
1/2/2018;2094
1/2/2018;3395
1/2/2018;2582
1/2/2018;1210
1/2/2018;2861
1/2/2018;2750
1/2/2018;491
1/2/2018;609
1/2/2018;1812
1/2/2018;2388
1/2/2018;3100
1/2/2018;1748
1/2/2018;0
1/2/2018;1792
1/2/2018;103
1/2/2018;1724
1/2/2018;4267,4
1/2/2018;0
1/2/2018;72
1/2/2018;1296
1/2/2018;5830
1/2/2018;4408,02
1/2/2018;1071
1/2/2018;257
1/2/2018;86060,1
1/2/2018;6663,45
1/2/2018;3468
1/2/2018;1798
1/2/2018;1716
1/2/2018;7106,24
1/2/2018;6118
1/2/2018;3407
1/2/2018;2175
1/2/2018;1217
1/2/2018;1339
1/2/2018;1350
1/2/2018;2170
1/2/2018;2029
1/2/2018;1410
1/2/2018;1638
1/2/2018;2750
1/2/2018;3728
1/2/2018;1583
1/2/2018;445
1/2/2018;1264
1/2/2018;694
1/2/2018;1595
1/2/2018;805
1/2/2018;2242
1/2/2018;1170
1/2/2018;9369,1
1/2/2018;555
1/2/2018;1233
1/2/2018;2223
1/2/2018;817
1/2/2018;2829
1/2/2018;1432
1/2/2018;1200
1/2/2018;1304
1/2/2018;12
1/2/2018;1505
1/2/2018;0
1/2/2018;4000
1/2/2018;813
1/2/2018;1255
1/2/2018;3018,1
1/2/2018;2157
1/2/2018;1700
1/2/2018;1235
1/2/2018;1293
1/2/2018;523
1/2/2018;905
1/2/2018;1756
1/2/2018;2641
1/2/2018;1246
1/2/2018;1905
1/2/2018;6127
1/2/2018;1649
1/2/2018;2803
1/2/2018;8656
1/2/2018;2048
1/2/2018;2531
1/2/2018;473
1/2/2018;6094
1/2/2018;934
1/2/2018;2517
1/2/2018;18
1/2/2018;2606
1/2/2018;6198
1/2/2018;3919
1/2/2018;3003
1/2/2018;12287
1/2/2018;960
1/2/2018;2115
1/2/2018;5024
1/2/2018;3019
1/2/2018;1430
1/2/2018;1328
1/2/2018;2123
1/2/2018;1623
1/2/2018;2431
1/2/2018;1946
1/2/2018;1829
1/2/2018;1704
1/2/2018;1010
1/2/2018;1113
1/2/2018;8759
1/2/2018;1243
1/2/2018;244473
1/2/2018;3003
1/2/2018;2278
1/2/2018;2007
1/2/2018;2705
1/2/2018;185
1/2/2018;964
1/2/2018;1283
1/2/2018;1695
1/2/2018;978
1/2/2018;2409
1/2/2018;869
1/2/2018;786
1/2/2018;1437
1/2/2018;1955
1/2/2018;2894
1/2/2018;409
1/2/2018;1665
1/2/2018;2927
1/2/2018;699
1/2/2018;1458
1/2/2018;2873
1/2/2018;1264
1/2/2018;1035,3
1/2/2018;2166
1/2/2018;2380
1/2/2018;0
1/2/2018;0
1/2/2018;1215
1/2/2018;1976
1/2/2018;3928
1/2/2018;2606
1/2/2018;1131
1/2/2018;3288
1/2/2018;1138
1/2/2018;381
1/2/2018;1340
1/2/2018;0
1/2/2018;2708
1/2/2018;1040
1/2/2018;3704
1/2/2018;1977
1/2/2018;1196
1/2/2018;1558
1/2/2018;839
1/2/2018;1441
1/2/2018;635
1/2/2018;2386
1/2/2018;431
1/2/2018;485
1/2/2018;1770
1/2/2018;2924
1/2/2018;7814
1/2/2018;2333
1/2/2018;2423
1/2/2018;1142
1/2/2018;2071
1/2/2018;1477
1/2/2018;2834
1/2/2018;980
1/2/2018;1737
1/2/2018;714
1/2/2018;135
1/2/2018;2846
1/2/2018;636
1/2/2018;1963
1/2/2018;1997
1/2/2018;2494
1/2/2018;408
1/2/2018;4125
1/2/2018;2081
1/2/2018;1554
1/2/2018;1986
1/2/2018;1274
1/2/2018;2299
1/2/2018;1525
1/2/2018;865
1/2/2018;964
1/2/2018;2326
1/2/2018;1910
1/2/2018;1568
1/2/2018;1725
1/2/2018;2462
1/2/2018;1631
1/2/2018;1102
1/2/2018;2057
1/2/2018;1457
1/2/2018;1909
1/2/2018;2511
1/2/2018;2177
1/2/2018;1139
1/2/2018;1845
1/2/2018;1951
1/2/2018;794
1/2/2018;1515
1/2/2018;1260
1/2/2018;1292
1/2/2018;2695
1/2/2018;1167
1/2/2018;2005
1/2/2018;1711
1/2/2018;1643
1/2/2018;2403
1/2/2018;2729
1/2/2018;2599
1/2/2018;1007
1/2/2018;1230
1/2/2018;2124
1/2/2018;1065
1/2/2018;1898
1/2/2018;2159
1/2/2018;1135
1/2/2018;0
1/2/2018;2026
1/2/2018;445
1/2/2018;2152
1/2/2018;795
1/2/2018;806
1/2/2018;851
1/2/2018;848
1/2/2018;143
1/2/2018;1561
1/2/2018;3012
1/2/2018;968
1/2/2018;4623
1/2/2018;367
1/2/2018;2319
1/2/2018;801
1/2/2018;1122
1/2/2018;2009
1/2/2018;1360
1/2/2018;505
1/2/2018;760
1/2/2018;1863
1/2/2018;1199
1/2/2018;1461
1/2/2018;1972
1/2/2018;1234
1/2/2018;4.245
1/2/2018;738
1/2/2018;1532
1/2/2018;696
1/2/2018;6156
1/2/2018;1469
1/2/2018;1438
1/2/2018;1276
1/2/2018;2172
1/2/2018;1162
1/2/2018;1724
1/2/2018;467
1/2/2018;2608
1/2/2018;2349
1/2/2018;2542
1/2/2018;0
1/2/2018;642
1/2/2018;4419
1/2/2018;1095
1/2/2018;1038
1/2/2018;850
1/2/2018;2285
1/2/2018;2102
1/2/2018;1775
1/2/2018;2193
1/2/2018;2106
1/2/2018;1.268
1/2/2018;2044
1/2/2018;422
1/2/2018;2094
1/2/2018;2262
1/2/2018;2814
1/2/2018;3.369
1/2/2018;795
1/2/2018;1651
1/2/2018;2285
1/2/2018;2760
1/2/2018;1495
1/2/2018;470
1/2/2018;1.521
1/2/2018;797
1/2/2018;928
1/2/2018;1.757
1/2/2018;5206
1/2/2018;713
1/2/2018;2.529
1/2/2018;1332
1/2/2018;1890
1/2/2018;2.521
1/2/2018;1.913
1/2/2018;1241
1/2/2018;1600
1/2/2018;1136
1/2/2018;2775
1/2/2018;1026
1/2/2018;3879
1/2/2018;1787
1/2/2018;724
1/2/2018;1637
1/2/2018;561
1/2/2018;2590
1/2/2018;2.448
1/2/2018;1368
1/2/2018;1316
1/2/2018;563
1/2/2018;1086
1/2/2018;1646
1/2/2018;2.956
1/2/2018;4.253
1/2/2018;2.532
1/2/2018;1.533
1/2/2018;1.395
1/2/2018;1.881
1/2/2018;1.975
1/2/2018;2.296
1/2/2018;2.778
1/2/2018;2325
1/2/2018;943
1/2/2018;1307
1/2/2018;997
1/2/2018;1.395
1/2/2018;2120
1/2/2018;1887
1/2/2018;11979
1/2/2018;4934
1/2/2018;3031
1/2/2018;3783
1/2/2018;4704
1/2/2018;26119
1/2/2018;1133
1/2/2018;410
1/2/2018;857
1/2/2018;978
1/2/2018;1301
1/2/2018;1.518
1/2/2018;1.612
1/2/2018;1285
1/2/2018;819
1/2/2018;1335
1/2/2018;2.094
1/2/2018;3678
1/2/2018;1448
1/2/2018;1202
1/2/2018;0
1/2/2018;7962
1/2/2018;6629
1/2/2018;1001
1/2/2018;1369
1/2/2018;5589
1/2/2018;4238
1/2/2018;1596
1/2/2018;1175
1/2/2018;1.918
1/2/2018;2.919
1/2/2018;906
1/2/2018;6625
1/2/2018;707
1/2/2018;913
1/2/2018;1281
1/2/2018;1356
1/2/2018;848
1/2/2018;622
1/2/2018;1
1/2/2018;1847
1/2/2018;2.338
1/2/2018;727
1/2/2018;3.514
1/2/2018;1.803
1/2/2018;1691
1/2/2018;1482
1/2/2018;3572
1/2/2018;625
1/2/2018;520
1/2/2018;1.301
1/2/2018;2.572
1/2/2018;1263
1/2/2018;891
1/2/2018;516
1/2/2018;1363
1/2/2018;700
1/2/2018;2164
1/2/2018;6120
1/2/2018;2.476
1/2/2018;897
1/2/2018;619
1/2/2018;533
1/2/2018;196
1/2/2018;250
1/2/2018;1.266
1/2/2018;1902
1/2/2018;2090
1/2/2018;2410
1/2/2018;2053
1/2/2018;1191
1/2/2018;2148
1/2/2018;1942
1/2/2018;1825
1/2/2018;3382
1/2/2018;626
1/2/2018;1420
1/2/2018;1167
1/2/2018;2239
1/2/2018;1521
1/2/2018;2304,18
1/2/2018;2448
1/2/2018;5596,74
1/2/2018;2037,96
1/2/2018;2888,64
1/2/2018;1100,58
1/2/2018;3169
1/2/2018;6372,96
1/2/2018;2481
1/2/2018;545464,8
1/2/2018;2589,78
1/2/2018;2098
1/2/2018;2614
1/2/2018;762
1/2/2018;199841,4
1/2/2018;1159,74
1/2/2018;1240
1/2/2018;471
1/2/2018;549
1/2/2018;184
1/2/2018;2908
1/2/2018;1003,68
1/2/2018;855,78
1/2/2018;1150,56
1/2/2018;1407
1/2/2018;823
1/2/2018;1812
1/2/2018;863,57
1/2/2018;2259
1/2/2018;2173
1/2/2018;320
1/2/2018;1153,62
1/2/2018;2629,56
1/2/2018;5762,16
1/2/2018;2057,34
1/2/2018;688,5
1/2/2018;732,34
1/2/2018;676,26
1/2/2018;224910
1/2/2018;1189
1/2/2018;615,06
1/2/2018;2730
1/2/2018;2695
1/2/2018;2558
1/2/2018;1998
1/2/2018;4892,94
1/2/2018;2881
1/2/2018;4472
1/2/2018;1448
1/2/2018;894,54
1/2/2018;1247
1/2/2018;1725,84
1/2/2018;2907
1/2/2018;711
1/2/2018;924,12
1/2/2018;765
1/2/2018;2040
1/2/2018;1747
1/2/2018;2833
1/2/2018;1072,02
1/2/2018;1102
1/2/2018;1355,58
1/2/2018;2201
1/2/2018;946
1/2/2018;598,74
1/2/2018;1594,46
1/2/2018;541
1/2/2018;971
1/2/2018;835,38
1/2/2018;1412
1/2/2018;669
1/2/2018;5458
1/2/2018;0
1/2/2018;1322,94
1/2/2018;1408,62
1/2/2018;2899
1/2/2018;515
1/2/2018;3061
1/2/2018;1498
1/2/2018;4409,48
1/2/2018;2579,58
1/2/2018;1650
1/2/2018;825,18
1/2/2018;563,04
1/2/2018;797
1/2/2018;1899
1/2/2018;958
1/2/2018;736
1/2/2018;2983
1/2/2018;1000
1/2/2018;2810
1/2/2018;3511
1/2/2018;723,18
1/2/2018;1270,92
1/2/2018;883,32
1/2/2018;721
1/2/2018;2421
1/2/2018;2603
1/2/2018;645
1/2/2018;1945
1/2/2018;5379
1/2/2018;2091
1/2/2018;1005,72
1/2/2018;729
1/2/2018;1545
1/2/2018;5144,88
1/2/2018;2682
1/2/2018;1117,92
1/2/2018;41
1/2/2018;929
1/2/2018;2491
1/2/2018;2863
1/2/2018;822
1/2/2018;3941
1/2/2018;2625
1/2/2018;2438
1/2/2018;1475
1/2/2018;2599
1/2/2018;4295,22
1/2/2018;688,5
1/2/2018;1412,7
1/2/2018;920
1/2/2018;6269
1/2/2018;2341
1/2/2018;2459,22
1/2/2018;5885
1/2/2018;8302,8
1/2/2018;6016,98
1/2/2018;44627,04
1/2/2018;613
1/2/2018;2802
1/2/2018;2136
1/2/2018;348,84
1/2/2018;1807,44
1/2/2018;1147
1/2/2018;1200
1/2/2018;789
1/2/2018;2396
1/2/2018;2405
1/2/2018;980
1/2/2018;2708
1/2/2018;1703
1/2/2018;1767,9
1/2/2018;2646
1/2/2018;2072
1/2/2018;2298
1/2/2018;3012
1/2/2018;1567,74
1/2/2018;283
1/2/2018;1084
1/2/2018;1268
1/2/2018;2842
1/2/2018;412,08
1/2/2018;0
1/2/2018;1285
1/2/2018;3128
1/2/2018;431
1/2/2018;1784
1/2/2018;1840
1/2/2018;1277
1/2/2018;2902,92
1/2/2018;678
1/2/2018;1861,5
1/2/2018;3152
1/2/2018;1610
1/2/2018;2432,7
1/2/2018;1233
1/2/2018;3039,9
1/2/2018;1673
1/2/2018;820,08
1/2/2018;2093
1/2/2018;2729,52
1/2/2018;128
1/2/2018;206310,3
1/2/2018;660
1/2/2018;2537
1/2/2018;2841
1/2/2018;1852
1/2/2018;1483
1/2/2018;0
1/2/2018;898
1/2/2018;812
1/2/2018;2328
